elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
799, 10, 45105, 105, 2076.9, 1604.8, 5599.4, 7584.2, 10017.2, 12256, 0
809, 10, 45674, 87, 2199.4, 1671.8, 6021.0, 8141.1, 10712.0, 12131, 0
820, 10, 45477, 92, 1876.3, 1486.5, 4894.7, 6955.2, 9741.5, 12228, 0
830, 10, 45002, 119, 2164.6, 1675.8, 5747.5, 7600.4, 10166.5, 12434, 0
840, 10, 44705, 88, 1871.7, 1506.0, 4698.9, 6831.7, 9370.3, 11581, 0
850, 10, 45149, 104, 2040.9, 1624.8, 5245.1, 7233.6, 9035.5, 11655, 0
861, 10, 45179, 95, 2054.6, 1646.5, 5311.7, 7357.6, 9389.4, 12065, 0
871, 10, 45550, 101, 2102.1, 1663.3, 5348.2, 7741.6, 10396.6, 14235, 0
881, 10, 45782, 87, 2061.2, 1665.8, 5215.0, 7187.9, 9398.1, 11757, 0
891, 10, 45153, 87, 2015.5, 1578.4, 5353.9, 7210.9, 9206.7, 11247, 0
902, 10, 45553, 101, 2012.5, 1582.3, 5333.1, 7388.1, 9692.0, 12604, 0
912, 10, 45263, 103, 2123.0, 1643.1, 5654.5, 7934.6, 10490.6, 14047, 0
922, 10, 45310, 109, 1932.0, 1580.9, 4821.1, 6791.4, 9028.2, 10932, 0
932, 10, 45312, 90, 2143.3, 1653.9, 5711.7, 8207.5, 11565.1, 13620, 0
943, 10, 45125, 102, 2065.9, 1631.1, 5394.7, 7460.3, 9185.9, 12012, 0
953, 10, 45346, 93, 2178.2, 1651.3, 5937.6, 8031.4, 11537.6, 16145, 0
963, 10, 45531, 99, 2037.6, 1610.0, 5238.6, 7298.8, 10686.7, 13553, 0
973, 10, 45166, 100, 2015.4, 1602.7, 5246.8, 7172.1, 9341.2, 13560, 0
984, 10, 45518, 97, 2209.9, 1692.6, 5989.5, 7858.3, 9937.0, 14715, 0
994, 10, 45374, 107, 2096.7, 1648.6, 5405.1, 7693.3, 11493.3, 14930, 0
1004, 10, 45127, 89, 2049.5, 1612.9, 5334.1, 7294.5, 8960.9, 11223, 0
1014, 10, 44731, 95, 2050.0, 1607.0, 5405.3, 7680.6, 10222.7, 12660, 0
1025, 10, 45065, 91, 2002.9, 1602.0, 5059.3, 7390.4, 9489.8, 13917, 0
1035, 10, 44815, 102, 2158.9, 1671.5, 5684.7, 7649.7, 9355.7, 10608, 0
1045, 10, 45242, 95, 2146.7, 1643.6, 5741.8, 7862.6, 10744.5, 14088, 0
1055, 10, 45486, 92, 2160.9, 1640.0, 5929.9, 8471.6, 11672.3, 15170, 0
1066, 10, 45315, 98, 2004.6, 1577.4, 5241.5, 7526.0, 10445.2, 14142, 0
1076, 10, 45038, 105, 2027.4, 1596.5, 5293.6, 7526.0, 10399.5, 13138, 0
1086, 10, 45274, 89, 2013.9, 1620.2, 5184.8, 7448.3, 9731.3, 11651, 0
1096, 10, 47004, 106, 1937.9, 1548.6, 4959.6, 7109.9, 9359.3, 11294, 0
1107, 10, 45713, 89, 2107.3, 1653.7, 5477.0, 7712.4, 9961.1, 12837, 0
1117, 10, 46238, 105, 2054.6, 1668.2, 5175.0, 7081.0, 9230.7, 11077, 0
1127, 10, 46258, 105, 2005.7, 1583.5, 5212.3, 7617.7, 11380.5, 20247, 0
1137, 10, 45524, 119, 2067.1, 1604.1, 5553.2, 7629.6, 10069.9, 14785, 0
1148, 10, 44645, 83, 2033.6, 1566.3, 5514.0, 7465.4, 9258.1, 11590, 0
1158, 10, 45061, 95, 2066.1, 1613.6, 5550.8, 7698.5, 9839.5, 16170, 0
1168, 10, 45041, 90, 1901.8, 1493.8, 4930.4, 7257.1, 9581.6, 12731, 0
1178, 10, 44675, 103, 2027.6, 1581.8, 5390.0, 7714.5, 9871.0, 13426, 0
1189, 10, 44858, 89, 1955.3, 1530.6, 5144.7, 7404.4, 10348.2, 14975, 0
1199, 10, 45382, 117, 2015.3, 1581.7, 5320.2, 7229.2, 9170.2, 12536, 0
1209, 10, 45030, 95, 2163.0, 1651.8, 5905.4, 8237.2, 11374.5, 15207, 0
1219, 10, 45314, 116, 2198.3, 1646.7, 5965.4, 8529.0, 12078.1, 13997, 0
1230, 10, 45156, 121, 2022.1, 1583.6, 5316.6, 7584.8, 10132.8, 13392, 0
1240, 10, 45248, 91, 2044.0, 1613.0, 5283.8, 7510.4, 9605.5, 11674, 0
1250, 10, 45309, 109, 2014.9, 1628.6, 4983.2, 7287.0, 10264.4, 15427, 0
1260, 10, 45399, 94, 2023.7, 1591.6, 5268.0, 7568.2, 10883.4, 14778, 0
1271, 10, 45085, 98, 2102.0, 1629.7, 5590.3, 7930.1, 11372.9, 13689, 0
1281, 10, 45299, 98, 1985.5, 1584.8, 5100.3, 7269.0, 10496.1, 12222, 0
1291, 10, 30619, 136, 8926.0, 6289.8, 26286.9, 38383.6, 63172.6, 73991, 0
1301, 10, 28385, 118, 7822.9, 6353.6, 20495.5, 28671.5, 37884.6, 48745, 0
1311, 10, 27327, 134, 7010.3, 5823.1, 17840.0, 25937.1, 34194.7, 107296, 0
1313, 1, 3729, 157, 6453.6, 4690.9, 19126.8, 25735.5, 28658.9, 33051, 0
