elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
1055, 10, 181721, 91, 2169.6, 1649.4, 5937.7, 8508.1, 11627.1, 16060, 0
1066, 10, 181403, 91, 2012.7, 1586.2, 5240.5, 7572.4, 10385.5, 14424, 0
1076, 10, 183666, 92, 2038.1, 1604.7, 5335.7, 7464.8, 10487.6, 15172, 0
1086, 10, 182170, 97, 2015.7, 1624.9, 5169.3, 7354.1, 9609.6, 12422, 0
1096, 10, 179909, 89, 1956.9, 1556.6, 5088.4, 7163.9, 9391.8, 11457, 0
1107, 10, 180858, 80, 2117.5, 1656.9, 5498.4, 7730.1, 10313.5, 15278, 0
1117, 10, 181910, 88, 2051.3, 1662.1, 5208.8, 7116.3, 9288.5, 13704, 0
1127, 10, 180617, 78, 1985.7, 1566.2, 5140.0, 7633.9, 11261.5, 19909, 0
1137, 10, 181501, 85, 2060.9, 1595.1, 5537.7, 7719.1, 9897.7, 14955, 0
1148, 10, 182356, 82, 2038.2, 1570.3, 5510.7, 7483.5, 9350.9, 11928, 0
1158, 10, 181687, 82, 2068.0, 1607.5, 5587.4, 7673.4, 9684.5, 16061, 0
1168, 10, 180367, 93, 1890.6, 1491.1, 4897.2, 7169.4, 9682.5, 12830, 0
1178, 10, 180915, 92, 2031.2, 1580.0, 5389.3, 7733.6, 10071.2, 13267, 0
1189, 10, 180335, 92, 1956.5, 1530.7, 5128.2, 7407.5, 11016.6, 15294, 0
1199, 10, 180912, 91, 2010.9, 1579.0, 5278.7, 7234.2, 9275.4, 12403, 0
1209, 10, 180832, 85, 2162.6, 1659.4, 5851.1, 8188.8, 11201.5, 16667, 0
1219, 10, 180572, 97, 2180.6, 1634.5, 5908.1, 8563.8, 12193.3, 14239, 0
1230, 10, 180602, 93, 2003.8, 1570.2, 5294.9, 7530.0, 9996.5, 13566, 0
1240, 10, 180476, 82, 2033.5, 1609.2, 5261.1, 7316.6, 9662.7, 12597, 0
1250, 10, 181737, 85, 2013.7, 1628.5, 5000.7, 7221.7, 10017.4, 15456, 0
1260, 10, 181328, 89, 2023.4, 1596.0, 5260.3, 7545.1, 10932.4, 15008, 0
1271, 10, 180809, 98, 2108.5, 1620.4, 5619.9, 8068.1, 11751.4, 13569, 0
1281, 10, 181266, 89, 1984.2, 1587.9, 5076.5, 7321.8, 10551.6, 12102, 0
1291, 10, 120871, 94, 8999.3, 6291.3, 26631.3, 38618.6, 65177.4, 75046, 0
1301, 10, 113713, 83, 7801.7, 6316.5, 20394.0, 28435.8, 37313.2, 48903, 0
1311, 10, 110154, 124, 7044.8, 5826.6, 18046.6, 25993.1, 34291.9, 113677, 0
1313, 1, 15143, 103, 6442.2, 4667.9, 18787.9, 25699.4, 31964.2, 60524, 0
