elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
430, 10, 43591, 407, 913.7, 897.6, 1261.4, 1491.2, 1760.1, 5090, 0
440, 10, 43595, 398, 908.7, 895.1, 1251.6, 1485.8, 1736.3, 4565, 0
450, 10, 43315, 389, 915.6, 898.5, 1282.4, 1494.7, 1783.5, 5053, 0
460, 10, 43598, 398, 898.9, 888.5, 1238.8, 1468.6, 1721.7, 5092, 0
470, 10, 43431, 397, 906.7, 892.9, 1249.2, 1485.4, 1735.6, 4961, 0
480, 10, 43582, 390, 897.5, 888.0, 1235.3, 1466.1, 1733.6, 4968, 0
490, 10, 44296, 391, 893.9, 885.8, 1230.8, 1459.6, 1728.4, 4717, 0
500, 10, 43247, 389, 916.2, 898.9, 1293.4, 1498.1, 1755.4, 4978, 0
510, 10, 43425, 391, 914.5, 897.8, 1277.3, 1495.4, 1816.1, 4824, 0
520, 10, 43377, 404, 913.4, 897.5, 1258.7, 1493.1, 1744.7, 4608, 0
530, 10, 43317, 396, 910.2, 895.8, 1249.9, 1488.5, 1741.9, 5326, 0
540, 10, 44305, 407, 882.8, 878.6, 1214.0, 1424.8, 1692.1, 5458, 0
550, 10, 43642, 396, 912.7, 897.5, 1274.2, 1493.5, 1748.1, 4888, 0
560, 10, 43476, 393, 910.3, 895.6, 1262.5, 1486.3, 1740.3, 4665, 0
570, 10, 43736, 401, 912.9, 897.1, 1268.2, 1494.3, 1749.5, 4761, 0
580, 10, 43239, 394, 914.8, 898.7, 1271.3, 1491.9, 1739.5, 5098, 0
590, 10, 43767, 395, 907.5, 893.7, 1245.3, 1479.5, 1738.9, 4669, 0
600, 10, 43339, 395, 909.4, 894.9, 1251.0, 1487.3, 1742.4, 1936, 0
610, 10, 43231, 406, 912.3, 897.5, 1256.5, 1486.8, 1754.6, 2111, 0
620, 10, 43196, 386, 913.7, 898.4, 1272.7, 1491.9, 1749.8, 4677, 0
630, 10, 43292, 398, 908.7, 894.1, 1249.4, 1489.4, 1747.4, 5350, 0
640, 10, 43231, 397, 911.6, 896.0, 1263.9, 1489.5, 1767.8, 4860, 0
650, 10, 43489, 391, 910.1, 895.0, 1254.5, 1489.9, 1742.7, 4693, 0
660, 10, 43857, 402, 900.1, 889.8, 1239.2, 1472.7, 1733.3, 4675, 0
670, 10, 43371, 388, 908.8, 893.9, 1249.4, 1490.1, 1747.4, 4825, 0
680, 10, 43436, 391, 905.8, 893.1, 1245.0, 1479.7, 1744.7, 4739, 0
690, 10, 44025, 401, 894.2, 885.4, 1232.2, 1465.0, 1736.8, 5565, 0
700, 10, 43641, 408, 903.0, 891.3, 1242.5, 1475.1, 1731.1, 4841, 0
710, 10, 43160, 380, 904.8, 892.4, 1242.7, 1470.5, 1733.8, 4967, 0
720, 10, 43337, 376, 916.1, 899.1, 1275.7, 1497.4, 1768.0, 4564, 0
730, 10, 43522, 399, 909.5, 895.6, 1250.3, 1484.2, 1743.3, 2308, 0
740, 10, 43466, 401, 914.8, 899.0, 1273.2, 1491.9, 1746.6, 4887, 0
750, 10, 43172, 391, 918.0, 901.0, 1285.6, 1494.8, 1749.2, 4965, 0
760, 10, 42926, 401, 916.1, 899.7, 1280.3, 1497.7, 1748.0, 4914, 0
770, 10, 43317, 405, 906.4, 893.3, 1248.1, 1482.9, 1741.6, 4712, 0
780, 10, 43724, 394, 899.9, 889.6, 1239.1, 1470.6, 1727.3, 4937, 0
790, 10, 43347, 410, 910.0, 894.7, 1248.9, 1485.6, 1749.7, 5178, 0
800, 10, 43616, 381, 903.6, 890.0, 1241.2, 1477.1, 1742.5, 12739, 0
810, 10, 43554, 399, 906.8, 893.4, 1246.1, 1482.2, 1749.5, 5099, 0
820, 10, 43744, 393, 899.8, 889.1, 1239.1, 1472.5, 1727.5, 4876, 0
830, 10, 43743, 398, 906.3, 893.3, 1246.0, 1480.1, 1740.8, 4838, 0
840, 10, 43255, 395, 921.3, 903.1, 1302.9, 1498.7, 1803.7, 2201, 0
850, 10, 43565, 399, 914.8, 898.3, 1276.9, 1497.0, 1765.2, 5088, 0
860, 10, 43496, 399, 909.8, 895.6, 1256.7, 1488.9, 1748.8, 5340, 0
870, 10, 43141, 400, 912.8, 897.4, 1267.0, 1494.0, 1743.5, 4639, 0
880, 10, 43481, 396, 909.5, 894.4, 1264.9, 1490.6, 1745.8, 5150, 0
890, 10, 43683, 405, 907.0, 893.3, 1248.2, 1485.9, 1746.1, 1974, 0
900, 10, 43560, 394, 911.3, 895.8, 1264.2, 1489.9, 1736.8, 4316, 0
910, 10, 44150, 393, 893.0, 885.7, 1228.6, 1453.3, 1713.6, 4765, 0
920, 10, 43399, 388, 909.1, 895.0, 1250.7, 1485.8, 1747.1, 4645, 0
930, 10, 43141, 397, 914.0, 897.5, 1280.3, 1492.3, 1747.6, 4854, 0
940, 10, 43146, 386, 922.5, 904.0, 1306.3, 1501.0, 1767.8, 4546, 0
950, 10, 43466, 394, 916.9, 899.8, 1289.8, 1495.1, 1749.7, 4817, 0
960, 10, 43664, 393, 908.9, 894.9, 1249.8, 1483.8, 1742.3, 4649, 0
970, 10, 43439, 397, 902.5, 890.4, 1240.8, 1476.7, 1749.5, 4964, 0
980, 10, 43421, 392, 903.1, 891.0, 1243.7, 1479.4, 1739.2, 5328, 0
990, 10, 43885, 405, 901.3, 889.9, 1240.3, 1476.2, 1746.1, 4842, 0
1000, 10, 43263, 396, 906.1, 892.8, 1248.0, 1491.6, 1775.3, 4757, 0
1010, 10, 43528, 395, 901.0, 889.5, 1241.7, 1474.2, 1721.6, 4623, 0
1020, 10, 43453, 401, 900.3, 890.0, 1238.4, 1470.8, 1730.9, 4831, 0
1030, 10, 43568, 400, 901.6, 889.9, 1241.7, 1475.1, 1739.0, 5170, 0
1040, 10, 43843, 404, 894.4, 886.1, 1232.1, 1460.4, 1731.0, 5182, 0
1050, 10, 43718, 391, 907.8, 893.8, 1255.3, 1485.4, 1747.6, 4731, 0
1060, 10, 43813, 403, 899.1, 888.5, 1238.8, 1478.4, 1748.3, 4258, 0
1070, 10, 43032, 391, 920.8, 902.2, 1297.5, 1511.5, 1847.9, 5404, 0
1080, 10, 43315, 392, 917.9, 900.1, 1291.4, 1497.2, 1748.4, 5276, 0
1090, 10, 43741, 401, 905.9, 892.5, 1246.7, 1486.1, 1739.7, 5309, 0
1100, 10, 43909, 400, 898.1, 888.1, 1237.4, 1469.9, 1727.3, 4579, 0
1110, 10, 43648, 379, 902.9, 891.0, 1243.7, 1475.7, 1732.0, 4718, 0
1120, 10, 43621, 400, 901.1, 890.6, 1238.0, 1467.2, 1734.5, 4764, 0
1130, 10, 43926, 396, 900.4, 889.1, 1239.7, 1476.2, 1743.1, 5235, 0
1140, 10, 43256, 395, 915.4, 898.9, 1277.6, 1492.6, 1760.6, 4134, 0
1150, 10, 43580, 400, 909.8, 895.0, 1250.4, 1488.3, 1752.9, 4567, 0
1160, 10, 43327, 395, 906.3, 893.1, 1246.3, 1481.3, 1743.1, 4707, 0
1170, 10, 44044, 392, 884.0, 880.6, 1215.0, 1423.5, 1658.1, 4722, 0
1180, 10, 43323, 394, 919.7, 901.3, 1295.9, 1506.0, 1744.3, 4647, 0
1190, 10, 43691, 404, 902.9, 892.0, 1240.5, 1469.9, 1735.0, 5078, 0
1200, 10, 43718, 400, 908.3, 894.2, 1248.9, 1487.5, 1747.0, 4546, 0
1201, 1, 3758, 414, 935.0, 907.2, 1358.8, 1622.6, 4405.3, 4750, 0
