elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
561, 10, 208128, 154, 2075.0, 1856.2, 4220.8, 5469.7, 9178.7, 14016, 0
571, 10, 207275, 138, 2126.4, 1857.5, 4669.8, 5873.4, 7779.0, 13321, 0
581, 10, 209372, 145, 2458.6, 2289.5, 4647.9, 6347.7, 8893.8, 13879, 0
591, 10, 208547, 159, 2175.0, 2080.6, 4003.5, 5023.0, 8139.0, 12362, 0
601, 10, 209007, 165, 2507.3, 2282.9, 5038.6, 6152.7, 7236.3, 8969, 0
611, 10, 207336, 157, 2030.4, 1867.3, 3907.8, 6026.7, 7841.1, 11080, 0
621, 10, 207014, 141, 2361.2, 2141.1, 4742.1, 7105.7, 8185.9, 9732, 0
631, 10, 206492, 148, 1951.2, 1616.3, 4602.1, 6235.5, 8295.9, 10680, 0
641, 10, 207858, 153, 2061.5, 1936.2, 3985.9, 5187.8, 7867.8, 11751, 0
651, 10, 206938, 151, 1949.1, 1721.0, 4076.9, 5220.9, 6737.0, 10071, 0
661, 10, 207787, 159, 2069.0, 1845.2, 4240.5, 5281.5, 9843.1, 14851, 0
671, 10, 207428, 157, 2042.4, 1908.6, 3974.4, 4993.3, 6556.4, 9099, 0
681, 10, 208274, 146, 2301.2, 2194.1, 4273.0, 5407.5, 7175.4, 8369, 0
691, 10, 208030, 159, 1916.1, 1776.3, 3846.9, 5243.5, 6748.0, 10812, 0
701, 10, 207604, 141, 2081.4, 1907.9, 4174.3, 5203.6, 7075.0, 9924, 0
711, 10, 207629, 131, 1946.9, 1715.0, 4313.6, 5459.0, 7835.7, 15351, 0
721, 10, 208475, 162, 2179.3, 1968.7, 4386.4, 5519.4, 7897.6, 11920, 0
731, 10, 208195, 132, 1949.8, 1811.8, 3836.5, 4724.7, 6485.5, 10091, 0
741, 10, 207458, 152, 1993.9, 1846.7, 3964.2, 4938.1, 6670.1, 9068, 0
751, 10, 208817, 141, 2275.1, 2065.0, 4699.7, 5675.3, 9101.1, 17234, 0
761, 10, 208063, 167, 2127.6, 1978.1, 4088.5, 4961.9, 6814.9, 9238, 0
771, 10, 209082, 162, 2098.4, 1992.1, 3990.0, 5276.6, 7620.9, 10463, 0
781, 10, 207549, 167, 2111.7, 1866.7, 4438.3, 6234.2, 8686.8, 15084, 0
791, 10, 208339, 165, 2309.2, 2145.3, 4692.7, 5700.8, 7202.5, 9666, 0
801, 10, 206303, 145, 1793.9, 1560.9, 3870.7, 5000.0, 7464.2, 11007, 0
811, 10, 208859, 135, 2086.5, 1888.7, 4194.4, 5736.7, 7774.3, 10288, 0
821, 10, 207868, 149, 2022.2, 1821.0, 4216.9, 5438.4, 7506.7, 9894, 0
831, 10, 208506, 156, 2139.9, 1922.5, 4494.0, 6528.9, 7488.3, 8706, 0
841, 10, 207428, 158, 1981.0, 1863.6, 3752.5, 4745.5, 6468.4, 8580, 0
851, 10, 206619, 143, 1744.8, 1507.2, 3944.0, 5459.4, 7177.8, 12234, 0
861, 10, 207920, 167, 2391.9, 2076.1, 5031.3, 6554.5, 7660.5, 10451, 0
871, 10, 206504, 161, 1856.1, 1655.4, 3979.9, 5213.0, 6701.9, 8906, 0
881, 10, 207405, 152, 1992.5, 1812.3, 4130.6, 5338.5, 7683.7, 13962, 0
891, 10, 207779, 156, 1918.7, 1712.9, 3964.4, 4956.1, 6489.8, 10710, 0
901, 10, 207751, 143, 1952.0, 1768.7, 3938.8, 5143.0, 9407.8, 13047, 0
911, 10, 205751, 141, 1917.9, 1670.1, 4135.2, 5174.1, 7665.8, 12350, 0
921, 10, 208093, 144, 2231.0, 1967.7, 4891.4, 6167.7, 7761.9, 11196, 0
931, 10, 207833, 146, 2040.1, 1829.3, 4290.7, 5485.4, 6687.3, 8636, 0
941, 10, 208304, 148, 2097.2, 1914.7, 4253.8, 6007.7, 7882.8, 13210, 0
951, 10, 208471, 151, 2285.7, 2055.4, 5265.5, 6807.8, 7640.8, 9486, 0
961, 10, 208360, 138, 2214.5, 2072.7, 4317.2, 5697.4, 7890.4, 10477, 0
971, 10, 207287, 150, 2147.4, 1726.8, 5105.1, 5960.7, 7534.7, 13642, 0
981, 10, 206864, 165, 1791.6, 1561.0, 3850.3, 4949.8, 7907.1, 13176, 0
991, 10, 209292, 170, 2179.4, 2107.6, 3813.0, 4658.6, 6192.8, 12165, 0
1001, 10, 208153, 142, 2166.9, 1993.3, 4238.3, 5771.5, 8737.5, 12538, 0
1011, 10, 205925, 149, 2146.0, 1865.1, 4763.5, 5941.5, 7068.8, 9581, 0
1021, 10, 208286, 153, 2019.5, 1812.4, 4327.2, 5832.9, 9417.6, 13929, 0
1032, 10, 207988, 158, 2299.0, 1937.3, 5264.8, 6365.3, 7949.4, 12149, 0
1042, 10, 208065, 158, 2161.3, 1972.6, 4254.7, 5325.2, 6932.7, 10233, 0
1052, 10, 207677, 147, 1915.3, 1790.5, 3775.3, 5012.5, 6672.6, 8855, 0
1062, 10, 206815, 143, 2046.2, 1766.6, 4497.9, 6610.9, 9330.6, 15268, 0
1072, 10, 207425, 145, 1989.4, 1805.9, 4119.3, 4945.5, 6390.0, 8579, 0
1082, 10, 207576, 149, 1987.4, 1815.8, 4022.2, 5217.2, 6975.6, 9723, 0
1092, 10, 208001, 142, 2234.5, 2050.3, 4419.9, 5481.2, 7013.9, 10804, 0
1102, 10, 209779, 161, 2465.5, 2326.6, 4637.3, 6472.4, 8737.1, 12246, 0
1112, 10, 208331, 143, 1949.1, 1752.6, 3981.3, 4976.7, 9466.7, 14770, 0
1122, 10, 207699, 146, 2038.8, 1850.1, 4099.4, 5164.3, 8218.3, 12784, 0
1132, 10, 206915, 158, 1958.1, 1718.5, 4230.4, 5119.9, 6345.4, 10517, 0
1142, 10, 207758, 179, 2156.6, 1975.5, 4396.2, 5402.6, 6933.5, 11161, 0
1152, 10, 207849, 159, 1937.0, 1765.4, 3864.4, 4963.6, 6781.9, 10465, 0
1162, 10, 207877, 128, 2098.8, 1905.2, 4285.9, 5289.7, 6953.7, 9948, 0
1172, 10, 208669, 131, 2155.0, 2014.0, 4221.1, 5028.4, 6251.3, 9668, 0
1182, 10, 207746, 154, 1811.2, 1613.9, 3930.9, 5103.5, 6893.5, 12591, 0
1192, 10, 207995, 143, 2183.3, 2040.3, 4254.9, 5072.8, 6796.9, 9829, 0
1202, 10, 207049, 122, 2148.3, 1887.3, 4675.7, 6425.8, 8611.7, 11099, 0
1203, 1, 32389, 150, 2037.6, 1953.9, 3535.5, 4388.9, 6986.1, 11657, 0
