elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
390, 10, 52236, 174, 2053.5, 1909.3, 3981.2, 5159.7, 8242.6, 11762, 0
400, 10, 52613, 167, 2201.2, 2047.2, 4357.2, 5379.6, 8224.8, 15058, 0
410, 10, 51594, 156, 1937.9, 1724.7, 4188.5, 5781.1, 8532.0, 16419, 0
420, 10, 51559, 163, 1895.3, 1662.0, 4044.2, 5386.3, 8050.9, 10662, 0
430, 10, 51957, 127, 2019.3, 1856.0, 3971.6, 5231.7, 7067.4, 10971, 0
440, 10, 52045, 184, 2154.2, 2001.5, 4145.2, 5176.2, 8355.5, 13182, 0
450, 10, 51849, 165, 2101.7, 1792.3, 4621.3, 5877.0, 8223.5, 11608, 0
460, 10, 51907, 183, 2075.9, 1892.8, 4090.4, 5349.0, 7738.7, 13166, 0
470, 10, 51710, 181, 2082.0, 1906.2, 4148.2, 5248.8, 7790.3, 11113, 0
480, 10, 52307, 151, 1945.2, 1717.1, 4177.4, 5209.3, 7216.1, 10827, 0
490, 10, 51706, 134, 2092.2, 1956.0, 3987.7, 5002.7, 8035.9, 11913, 0
500, 10, 52161, 151, 2134.2, 1934.5, 4286.1, 5418.2, 8928.2, 13829, 0
510, 10, 51979, 166, 2179.9, 2002.1, 4282.7, 5710.5, 9000.8, 12450, 0
521, 10, 52064, 181, 2293.6, 2226.6, 4120.8, 5049.7, 8247.7, 11296, 0
531, 10, 51840, 141, 1938.1, 1816.4, 3768.6, 5091.7, 7047.3, 9146, 0
541, 10, 51821, 163, 1959.2, 1785.2, 4037.3, 5192.4, 7377.5, 8908, 0
551, 10, 51935, 182, 2262.6, 2105.8, 4407.1, 5406.1, 6912.7, 9623, 0
561, 10, 52313, 154, 2075.8, 1852.5, 4226.5, 5457.8, 8908.0, 13205, 0
571, 10, 52241, 168, 2126.9, 1859.1, 4660.5, 5886.0, 7596.0, 10258, 0
581, 10, 52270, 159, 2460.0, 2285.8, 4676.4, 6395.5, 9347.5, 13400, 0
591, 10, 52713, 192, 2182.5, 2087.7, 4015.3, 5076.1, 7946.5, 12234, 0
601, 10, 52144, 192, 2499.7, 2274.9, 5016.6, 6125.1, 7281.0, 9668, 0
611, 10, 51998, 178, 2027.3, 1857.0, 3908.3, 6061.8, 7673.1, 10831, 0
621, 10, 52797, 186, 2356.7, 2131.0, 4786.0, 7072.3, 8200.0, 9187, 0
631, 10, 51741, 152, 1951.6, 1619.4, 4607.4, 6194.0, 8192.9, 10508, 0
641, 10, 52144, 183, 2066.4, 1948.7, 3983.1, 5144.0, 7881.8, 10707, 0
651, 10, 51762, 154, 1940.3, 1708.3, 4076.5, 5190.6, 6504.6, 8253, 0
661, 10, 52051, 172, 2075.7, 1851.8, 4245.3, 5275.0, 10526.4, 14874, 0
671, 10, 52114, 146, 2046.8, 1915.6, 3975.6, 4993.9, 6659.7, 9143, 0
681, 10, 52010, 168, 2299.8, 2195.4, 4268.2, 5415.9, 7098.4, 8111, 0
691, 10, 52133, 146, 1910.6, 1773.0, 3843.2, 5246.8, 6855.1, 8236, 0
701, 10, 52161, 175, 2081.3, 1908.4, 4175.1, 5213.5, 7112.3, 12741, 0
711, 10, 52201, 161, 1951.8, 1721.1, 4314.3, 5495.1, 7631.8, 10923, 0
721, 10, 52232, 146, 2178.4, 1980.6, 4362.1, 5470.7, 7777.6, 11834, 0
731, 10, 52155, 160, 1951.7, 1820.3, 3812.9, 4727.2, 6580.8, 10262, 0
741, 10, 51854, 169, 1995.0, 1844.9, 3966.0, 5005.8, 6739.8, 8786, 0
751, 10, 51912, 134, 2281.6, 2075.7, 4721.2, 5664.8, 9058.0, 17278, 0
761, 10, 52007, 165, 2122.3, 1977.2, 4060.5, 4935.6, 6694.3, 8908, 0
771, 10, 51906, 157, 2100.6, 1996.0, 3988.7, 5260.0, 7584.6, 10640, 0
781, 10, 51959, 139, 2107.6, 1863.6, 4434.3, 6190.8, 8002.0, 14336, 0
791, 10, 52036, 169, 2301.3, 2142.7, 4692.2, 5657.9, 7090.1, 9597, 0
801, 10, 51759, 161, 1791.7, 1553.7, 3863.2, 4921.2, 7356.0, 10870, 0
811, 10, 51983, 124, 2078.2, 1876.5, 4211.1, 5742.5, 7600.3, 9881, 0
821, 10, 52061, 163, 2017.7, 1814.4, 4208.2, 5435.9, 7652.7, 9447, 0
831, 10, 51657, 206, 2137.2, 1924.7, 4423.3, 6498.3, 7484.2, 8812, 0
841, 10, 52154, 173, 1981.5, 1860.8, 3757.1, 4746.1, 6604.3, 8603, 0
851, 10, 51866, 160, 1747.7, 1508.4, 3964.0, 5492.3, 7251.5, 10123, 0
861, 10, 51751, 178, 2390.1, 2075.9, 5032.1, 6537.2, 7639.8, 9555, 0
871, 10, 51392, 165, 1865.5, 1664.9, 3987.2, 5208.9, 6760.9, 9007, 0
881, 10, 52039, 137, 1985.5, 1809.3, 4100.0, 5344.5, 7790.0, 14063, 0
891, 10, 51533, 151, 1919.4, 1715.9, 3954.3, 4901.0, 6425.8, 7931, 0
901, 10, 51764, 185, 1956.7, 1772.3, 3943.1, 5169.0, 9343.2, 12952, 0
911, 10, 51547, 161, 1909.7, 1662.8, 4128.6, 5148.1, 7335.6, 12431, 0
921, 10, 51751, 134, 2233.5, 1969.3, 4908.8, 6126.2, 7781.2, 11387, 0
931, 10, 51855, 172, 2042.5, 1834.6, 4303.1, 5493.3, 6699.5, 8335, 0
941, 10, 51839, 173, 2109.1, 1925.3, 4279.2, 6088.0, 7971.6, 9651, 0
951, 10, 51747, 168, 2279.4, 2051.6, 5259.2, 6826.2, 7628.2, 9747, 0
961, 10, 51833, 175, 2226.9, 2084.3, 4354.0, 5716.0, 8163.7, 10211, 0
971, 10, 51834, 160, 2164.0, 1740.6, 5104.4, 5971.0, 7699.1, 10448, 0
981, 10, 51796, 173, 1793.3, 1565.1, 3839.5, 4979.1, 8116.8, 13095, 0
991, 10, 52259, 173, 2175.5, 2104.6, 3808.3, 4644.3, 5996.9, 8893, 0
1001, 10, 51911, 191, 2158.1, 1984.7, 4215.2, 5676.4, 9003.2, 12537, 0
1011, 10, 51853, 171, 2154.0, 1869.1, 4783.4, 5990.1, 7132.0, 9641, 0
1021, 10, 52006, 177, 2029.3, 1826.5, 4327.8, 5792.6, 8416.4, 12543, 0
1032, 10, 52013, 169, 2302.5, 1944.4, 5244.3, 6358.3, 7937.3, 12169, 0
1042, 10, 52208, 180, 2163.0, 1968.2, 4261.6, 5383.5, 7306.0, 10422, 0
1052, 10, 51917, 173, 1914.1, 1787.3, 3795.0, 4993.4, 6631.3, 8766, 0
1062, 10, 52007, 148, 2051.3, 1772.7, 4524.7, 6621.6, 9408.9, 14942, 0
1072, 10, 51914, 179, 1994.0, 1810.5, 4126.0, 4975.2, 6386.3, 7812, 0
1082, 10, 52147, 185, 1990.6, 1820.1, 4035.1, 5226.7, 7154.0, 9088, 0
1092, 10, 52102, 179, 2228.7, 2047.5, 4412.4, 5463.0, 6893.7, 10872, 0
1102, 10, 52295, 172, 2461.2, 2329.8, 4614.9, 6357.4, 8674.0, 11732, 0
1112, 10, 51753, 171, 1942.3, 1744.2, 3975.6, 4974.2, 9462.4, 14280, 0
1122, 10, 52017, 139, 2033.2, 1845.5, 4099.6, 5163.9, 8249.6, 12199, 0
1132, 10, 52367, 165, 1960.6, 1720.5, 4234.2, 5114.9, 6459.6, 8572, 0
1142, 10, 51810, 158, 2155.3, 1971.9, 4386.3, 5389.9, 7060.8, 11197, 0
1152, 10, 51873, 145, 1931.3, 1755.3, 3845.4, 4971.6, 6964.0, 9044, 0
1162, 10, 51770, 128, 2098.8, 1906.6, 4286.6, 5264.3, 6871.0, 9828, 0
1172, 10, 52041, 158, 2150.0, 2003.1, 4221.2, 5027.8, 6044.5, 8810, 0
1182, 10, 52094, 164, 1815.5, 1618.2, 3933.0, 5108.6, 6775.1, 12599, 0
1192, 10, 52333, 154, 2173.5, 2026.8, 4253.7, 5073.2, 6833.3, 10352, 0
1202, 10, 52168, 136, 2154.6, 1887.6, 4700.5, 6399.7, 8588.3, 9516, 0
1203, 1, 8155, 239, 2026.7, 1948.2, 3547.9, 4381.8, 6743.5, 9443, 0
