elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
250, 10, 18362, 3249, 5998.5, 4429.5, 11028.6, 11217.9, 11441.7, 11709, 0
260, 10, 18048, 3291, 6009.4, 4428.4, 11050.7, 11225.4, 11447.9, 11518, 0
270, 10, 18365, 3321, 5987.9, 4426.2, 11030.7, 11216.3, 11408.2, 11478, 0
280, 10, 18335, 3536, 6041.3, 4430.1, 11048.1, 11224.2, 11442.2, 11913, 0
290, 10, 18467, 3111, 5982.7, 4421.7, 11010.4, 11214.7, 11422.0, 11510, 0
300, 10, 18341, 3434, 6014.6, 4429.8, 11036.7, 11217.2, 11429.9, 11758, 0
310, 10, 18595, 3458, 5996.2, 4420.4, 10996.3, 11214.9, 11444.7, 11645, 0
320, 10, 18398, 3577, 6003.9, 4430.5, 11031.8, 11219.0, 11437.9, 11671, 0
330, 10, 18502, 3185, 6014.4, 4430.8, 11053.5, 11227.4, 11454.9, 11717, 0
340, 10, 18232, 3468, 6013.4, 4423.1, 11040.2, 11221.8, 11433.9, 11497, 0
350, 10, 18365, 3482, 6046.0, 4440.4, 11057.7, 11224.8, 11448.0, 11643, 0
360, 10, 18193, 3227, 6043.4, 4437.6, 11039.5, 11220.9, 11435.7, 11770, 0
370, 10, 18299, 3529, 6048.6, 4435.2, 11050.6, 11221.1, 11435.0, 11800, 0
380, 10, 18381, 3587, 6032.7, 4437.8, 11046.5, 11222.9, 11440.6, 11558, 0
390, 10, 18182, 3312, 5984.9, 4430.0, 11047.7, 11223.9, 11455.2, 11895, 0
400, 10, 18320, 3557, 6047.7, 4439.0, 11080.5, 11234.4, 11470.1, 11634, 0
410, 10, 18163, 3445, 6030.7, 4437.6, 11057.8, 11224.0, 11441.7, 11618, 0
420, 10, 18208, 3566, 6012.7, 4432.6, 11044.8, 11225.7, 11453.1, 11548, 0
430, 10, 18233, 3572, 6060.3, 4440.5, 11072.0, 11228.1, 11453.2, 12054, 0
440, 10, 18292, 3512, 5999.4, 4421.6, 10999.9, 11215.8, 11437.3, 11518, 0
450, 10, 18176, 3436, 6049.9, 4439.9, 11052.5, 11224.9, 11445.4, 11592, 0
460, 10, 18226, 3667, 6017.6, 4423.8, 11002.0, 11215.6, 11429.9, 11481, 0
470, 10, 18326, 3300, 6021.0, 4439.7, 11041.9, 11220.7, 11442.6, 11876, 0
480, 10, 18348, 3310, 6018.2, 4430.8, 11055.8, 11226.6, 11452.0, 11565, 0
490, 10, 18398, 3563, 6014.1, 4425.7, 11010.4, 11216.9, 11448.3, 11582, 0
500, 10, 18157, 3617, 6010.3, 4429.7, 11044.5, 11221.8, 11431.2, 11488, 0
510, 10, 18361, 3387, 6045.8, 4444.3, 11076.8, 11227.5, 11440.5, 11524, 0
520, 10, 18273, 3483, 6024.9, 4440.2, 11062.1, 11229.2, 11457.1, 11673, 0
530, 10, 18358, 3231, 5985.0, 4423.9, 11021.5, 11215.7, 11418.1, 11527, 0
540, 10, 18415, 3516, 5989.6, 4413.1, 11025.5, 11217.0, 11442.9, 11668, 0
550, 10, 18538, 3495, 6049.8, 4432.3, 11054.2, 11223.0, 11439.3, 11641, 0
560, 10, 18172, 3375, 6035.9, 4435.5, 11069.2, 11230.3, 11462.6, 11684, 0
570, 10, 18200, 3410, 6060.4, 4435.9, 11046.7, 11222.7, 11442.4, 11854, 0
580, 10, 18493, 3584, 6035.0, 4427.5, 11032.3, 11222.7, 11449.0, 11629, 0
590, 10, 18475, 3660, 6017.0, 4433.0, 11040.7, 11223.6, 11445.8, 11641, 0
600, 10, 18436, 3413, 6050.6, 4429.6, 11028.6, 11219.8, 11437.7, 11580, 0
610, 10, 18453, 3183, 5978.1, 4412.9, 10990.0, 11207.0, 11407.7, 11486, 0
620, 10, 18430, 3572, 6007.6, 4426.0, 11016.5, 11217.0, 11438.9, 11681, 0
630, 10, 18488, 3673, 6037.8, 4428.2, 11055.6, 11228.7, 11459.8, 11555, 0
640, 10, 18378, 3394, 6013.2, 4432.3, 11052.3, 11222.3, 11443.3, 11709, 0
650, 10, 18336, 3525, 6036.9, 4427.1, 11044.1, 11221.8, 11452.8, 11731, 0
660, 10, 18453, 3584, 6090.3, 4445.2, 11079.9, 11228.0, 11454.9, 11789, 0
670, 10, 18027, 3450, 6000.1, 4431.6, 11043.8, 11221.4, 11432.4, 11539, 0
680, 10, 18120, 3405, 6032.6, 4443.6, 11089.0, 11231.3, 11454.5, 11587, 0
690, 10, 18248, 3119, 6009.0, 4422.3, 11022.5, 11219.4, 11451.4, 11651, 0
700, 10, 18308, 2848, 6006.0, 4431.8, 11021.5, 11214.9, 11411.7, 11574, 0
710, 10, 18381, 3414, 6032.4, 4424.1, 11038.3, 11223.6, 11452.1, 11765, 0
720, 10, 18035, 3411, 6013.6, 4436.5, 11062.0, 11228.3, 11459.8, 11645, 0
730, 10, 18186, 3556, 6013.2, 4431.5, 11046.7, 11221.0, 11431.4, 11614, 0
740, 10, 18169, 3732, 5998.6, 4422.8, 11016.0, 11214.8, 11417.5, 11515, 0
750, 10, 18180, 3249, 6040.7, 4431.2, 11026.3, 11221.1, 11464.7, 11737, 0
760, 10, 18094, 3293, 5997.5, 4429.0, 11062.1, 11226.4, 11457.4, 11700, 0
770, 10, 18722, 3304, 6010.9, 4427.6, 11033.8, 11221.4, 11441.1, 11586, 0
780, 10, 18428, 3449, 5996.3, 4416.3, 10992.5, 11207.9, 11409.2, 11509, 0
790, 10, 18479, 3660, 5989.3, 4422.4, 11016.8, 11217.2, 11433.6, 11606, 0
800, 10, 18274, 3262, 6000.1, 4420.0, 11010.0, 11212.0, 11405.4, 11721, 0
810, 10, 18163, 3559, 6050.1, 4436.0, 11046.4, 11223.7, 11446.6, 11582, 0
820, 10, 18304, 3436, 6041.2, 4444.8, 11079.6, 11229.0, 11458.4, 11737, 0
830, 10, 18309, 3559, 6011.9, 4434.4, 11056.6, 11222.8, 11436.2, 11575, 0
840, 10, 18493, 2986, 6027.8, 4412.6, 10989.4, 11204.8, 11398.3, 11617, 0
850, 10, 18408, 3243, 6000.3, 4432.8, 11042.7, 11220.7, 11427.0, 11478, 0
860, 10, 18294, 3602, 6006.2, 4420.2, 11014.3, 11214.9, 11419.9, 11531, 0
870, 10, 18561, 3443, 6013.1, 4414.2, 11010.5, 11216.3, 11445.9, 11652, 0
880, 10, 18446, 3274, 6043.1, 4431.4, 11054.9, 11226.2, 11448.6, 11533, 0
890, 10, 18371, 3298, 6042.0, 4431.5, 11040.7, 11219.2, 11425.6, 11523, 0
900, 10, 18285, 3321, 6022.1, 4430.7, 11055.3, 11224.8, 11446.2, 11561, 0
910, 10, 18268, 3231, 5984.6, 4436.0, 11057.5, 11227.9, 11462.6, 11561, 0
920, 10, 18198, 3387, 6057.9, 4443.9, 11090.2, 11232.1, 11461.2, 11681, 0
930, 10, 18324, 2800, 6059.9, 4443.8, 11075.3, 11231.6, 11454.9, 11571, 0
940, 10, 18625, 3514, 5983.0, 4417.7, 11000.2, 11213.6, 11424.0, 11510, 0
950, 10, 18310, 3507, 6049.3, 4423.1, 11016.0, 11215.9, 11427.2, 11618, 0
960, 10, 18421, 3314, 5997.4, 4432.3, 11039.6, 11219.6, 11435.6, 11796, 0
970, 10, 18253, 3272, 6030.8, 4435.9, 11044.4, 11223.4, 11449.1, 11904, 0
980, 10, 18376, 3072, 6035.2, 4432.0, 11040.2, 11221.5, 11440.9, 11555, 0
990, 10, 18215, 3341, 6011.9, 4426.3, 11020.1, 11220.0, 11445.7, 11707, 0
1000, 10, 18679, 3558, 5972.5, 4422.0, 11035.2, 11216.3, 11409.4, 11560, 0
1010, 10, 18333, 3397, 5998.9, 4420.8, 10999.5, 11209.6, 11408.1, 11687, 0
1020, 10, 18469, 3491, 6009.7, 4425.0, 11001.0, 11210.2, 11405.7, 11609, 0
1030, 10, 18426, 3277, 5995.0, 4428.2, 11025.8, 11222.4, 11461.4, 11715, 0
1040, 10, 18282, 3551, 6019.0, 4434.1, 11064.1, 11227.5, 11449.1, 11700, 0
1050, 10, 18151, 3604, 6058.3, 4436.5, 11064.5, 11228.6, 11450.1, 11732, 0
1060, 10, 18497, 3267, 6008.2, 4430.4, 11008.5, 11216.3, 11431.7, 11695, 0
1070, 10, 18020, 3025, 6007.9, 4423.1, 11025.2, 11218.3, 11427.3, 11472, 0
1080, 10, 18240, 3650, 5998.8, 4428.6, 11030.6, 11223.2, 11451.2, 11648, 0
1090, 10, 18328, 3475, 5986.1, 4412.7, 10997.0, 11207.8, 11388.9, 11595, 0
1100, 10, 18171, 3210, 5995.6, 4411.5, 11027.9, 11224.2, 11467.4, 11751, 0
1110, 10, 18321, 3249, 6028.9, 4430.5, 11016.3, 11215.4, 11421.3, 11767, 0
1120, 10, 18340, 3360, 6007.9, 4430.7, 11048.7, 11222.8, 11436.3, 11642, 0
1130, 10, 18337, 3314, 5999.2, 4427.0, 11051.7, 11225.5, 11455.5, 11691, 0
1140, 10, 18099, 3385, 6004.3, 4417.0, 11029.6, 11221.2, 11451.1, 11660, 0
1150, 10, 18272, 3523, 6015.8, 4421.6, 11044.6, 11222.1, 11438.4, 11620, 0
1160, 10, 18180, 3568, 5994.7, 4431.0, 11033.7, 11220.5, 11437.8, 11539, 0
1170, 10, 18358, 3308, 6015.6, 4417.0, 10999.8, 11213.9, 11426.4, 11577, 0
1180, 10, 18227, 3393, 6035.7, 4424.1, 10999.4, 11212.6, 11423.5, 11658, 0
1190, 10, 18502, 3493, 5996.3, 4414.1, 10991.9, 11204.5, 11375.0, 11446, 0
1200, 10, 18441, 3384, 6014.0, 4425.4, 10998.6, 11213.2, 11424.8, 11521, 0
1201, 1, 1639, 3708, 6043.9, 4438.3, 11017.8, 11210.6, 11363.4, 11417, 0
