elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
220, 10, 22232, 1883601, 1996356.3, 2000265.2, 2031535.4, 2047473.3, 2095860.5, 2101728, 0
230, 10, 22315, 1886245, 1997051.6, 2001767.0, 2030976.3, 2050856.2, 2087421.3, 2102798, 0
240, 10, 22318, 1895800, 1997269.8, 2000283.3, 2035738.2, 2061422.1, 2071420.5, 2080278, 0
250, 10, 22304, 1906106, 1999512.8, 1999030.0, 2034877.8, 2066449.0, 2077168.5, 2104800, 0
260, 10, 22174, 1901148, 2001859.6, 2004425.4, 2031196.0, 2056507.2, 2078652.2, 2092440, 0
270, 10, 22251, 1885412, 2000274.3, 2004301.7, 2031527.8, 2049546.6, 2089984.3, 2109730, 0
280, 10, 22165, 1904221, 2000987.7, 2004555.7, 2031232.6, 2051896.9, 2088479.4, 2102683, 0
290, 10, 22165, 1891904, 1998612.9, 2001428.2, 2031504.3, 2058146.9, 2092986.3, 2098791, 0
300, 10, 22065, 1901862, 2001668.5, 2005602.7, 2033479.2, 2051189.8, 2075983.8, 2097522, 0
310, 10, 22236, 1891219, 1999390.7, 2006164.6, 2027662.0, 2057235.0, 2085691.0, 2101262, 0
320, 10, 22274, 1899943, 1996738.5, 2002342.7, 2026937.8, 2047646.1, 2076215.7, 2089312, 0
330, 10, 22307, 1887625, 1996738.6, 2001067.4, 2026431.2, 2044991.3, 2091934.7, 2102996, 0
340, 10, 22219, 1890883, 1998598.8, 2003536.8, 2028131.6, 2060738.1, 2100231.8, 2107857, 0
350, 10, 22349, 1880589, 1996550.1, 2001740.4, 2030233.0, 2046541.9, 2069831.4, 2077264, 0
360, 10, 22229, 1895006, 1995605.3, 1998662.6, 2023595.5, 2065927.5, 2087588.5, 2096475, 0
370, 10, 22286, 1886587, 1996558.1, 2001250.0, 2029847.9, 2059428.3, 2076285.7, 2102918, 0
380, 10, 22227, 1881287, 1998307.1, 2001756.6, 2033591.1, 2061682.5, 2089693.3, 2110150, 0
390, 10, 22127, 1897769, 1998758.2, 2002636.5, 2038433.1, 2054470.1, 2065174.0, 2075079, 0
400, 10, 22211, 1903284, 1997786.0, 2000373.8, 2026761.0, 2063907.5, 2072447.3, 2090660, 0
410, 10, 22357, 1897029, 1998379.3, 1999605.0, 2033315.4, 2054350.7, 2076886.9, 2087992, 0
420, 10, 22107, 1899502, 2001048.7, 2005028.0, 2036144.8, 2050426.1, 2088236.6, 2106913, 0
430, 10, 22164, 1905087, 2001926.0, 2005608.9, 2039176.8, 2055918.0, 2073864.7, 2098300, 0
440, 10, 22246, 1892792, 1999143.9, 2004446.4, 2031910.4, 2048973.9, 2065312.8, 2091803, 0
450, 10, 22314, 1900784, 1997006.3, 2001289.2, 2029795.7, 2044991.3, 2084921.5, 2096720, 0
460, 10, 22177, 1900295, 1998872.6, 2003342.5, 2028327.7, 2054889.4, 2081977.9, 2090790, 0
470, 10, 22125, 1895513, 1998552.2, 2000333.8, 2040789.6, 2069395.8, 2089293.7, 2096434, 0
480, 10, 22227, 1900402, 2001121.7, 2004061.8, 2036790.6, 2068932.5, 2081481.1, 2092065, 0
490, 10, 22269, 1914283, 2001310.8, 2004543.0, 2036931.9, 2063036.1, 2071108.2, 2076639, 0
500, 10, 22225, 1898151, 2001097.7, 2001039.1, 2036585.2, 2071943.7, 2079596.9, 2084586, 0
510, 10, 22215, 1901272, 2002241.5, 2007125.0, 2034189.5, 2050404.2, 2070782.7, 2083024, 0
520, 10, 21982, 1913601, 2000948.6, 2004953.3, 2036831.3, 2057609.0, 2083877.3, 2093624, 0
530, 10, 22122, 1899469, 1999951.6, 2002033.8, 2037096.0, 2051596.3, 2060242.4, 2072608, 0
540, 10, 22355, 1901143, 2001320.7, 2005351.0, 2037148.7, 2055420.3, 2071080.6, 2097779, 0
550, 10, 22010, 1891216, 1999596.5, 2004497.2, 2030278.4, 2055145.0, 2085497.5, 2096972, 0
560, 10, 22251, 1901953, 1997023.4, 2000449.6, 2028358.9, 2052015.3, 2068921.8, 2095832, 0
570, 10, 22204, 1904765, 1997440.3, 2002795.8, 2031273.7, 2046570.0, 2078699.0, 2089780, 0
580, 10, 22324, 1886270, 1997931.0, 2001602.8, 2032738.9, 2047288.0, 2092669.0, 2100789, 0
590, 10, 22187, 1904783, 2001213.8, 2002824.7, 2039404.5, 2070040.4, 2084317.7, 2091999, 0
600, 10, 22341, 1897244, 2000701.4, 2006761.5, 2032680.2, 2049528.4, 2095082.4, 2107049, 0
610, 10, 22265, 1898169, 2000422.2, 2002934.7, 2039242.6, 2053683.8, 2065686.7, 2086757, 0
620, 10, 22347, 1891743, 2001259.5, 2004190.5, 2036597.8, 2056626.5, 2069290.8, 2074852, 0
630, 10, 22080, 1889325, 2000349.2, 2004356.8, 2031500.0, 2054033.3, 2084480.0, 2102344, 0
640, 10, 22256, 1881387, 1995994.7, 1999423.5, 2028014.1, 2047722.0, 2070312.0, 2113416, 0
650, 10, 22285, 1890501, 1997629.7, 2002128.8, 2025654.6, 2052629.7, 2088678.8, 2100863, 0
660, 10, 22095, 1914942, 2000410.8, 2002223.6, 2037934.7, 2054972.9, 2063325.4, 2087987, 0
670, 10, 22143, 1897833, 2001495.9, 2007101.0, 2032559.5, 2057444.8, 2066714.3, 2096282, 0
680, 10, 22271, 1909062, 2000571.3, 2003561.4, 2032006.2, 2068510.4, 2087932.2, 2094300, 0
690, 10, 22242, 1885259, 2000433.2, 2005279.9, 2031943.5, 2060798.3, 2088437.9, 2100190, 0
700, 10, 22235, 1901377, 2001706.1, 2005582.8, 2031267.0, 2066728.1, 2091941.2, 2102523, 0
710, 10, 22271, 1897871, 1999064.0, 2003361.7, 2030436.8, 2045428.8, 2090682.2, 2108190, 0
720, 10, 22218, 1888891, 1997308.7, 2001289.2, 2027732.3, 2040350.7, 2082481.8, 2101598, 0
730, 10, 22281, 1908210, 1998006.4, 2000582.7, 2032858.2, 2058599.2, 2071464.9, 2092678, 0
740, 10, 22271, 1901736, 2001464.3, 2003916.1, 2036466.2, 2049182.2, 2066182.2, 2096167, 0
750, 10, 22216, 1920822, 2001313.7, 2002904.2, 2035940.6, 2070230.0, 2087446.0, 2108619, 0
760, 10, 22131, 1892655, 1999960.7, 2003864.8, 2033277.1, 2073961.2, 2091405.7, 2100539, 0
770, 10, 22323, 1920271, 2000274.4, 2004288.0, 2034289.6, 2059411.9, 2069834.6, 2078319, 0
780, 10, 22157, 1891173, 1997583.0, 2002453.4, 2028489.9, 2049710.8, 2062605.4, 2100367, 0
790, 10, 22348, 1884949, 1996820.4, 2003559.0, 2023445.0, 2043210.0, 2085831.5, 2102183, 0
801, 10, 21998, 1888107, 1997807.4, 2004380.1, 2028086.0, 2045000.4, 2069416.8, 2096023, 0
811, 10, 22345, 1898940, 1997716.3, 2003393.4, 2027799.8, 2044517.2, 2069728.4, 2104669, 0
821, 10, 22258, 1888114, 1996123.6, 1999561.2, 2029389.8, 2043609.1, 2053935.5, 2081946, 0
831, 10, 22327, 1893793, 1998445.6, 2001733.7, 2039344.0, 2052493.3, 2085959.1, 2093855, 0
841, 10, 22079, 1894661, 2000234.1, 2004322.8, 2034046.0, 2053060.5, 2066865.1, 2094230, 0
851, 10, 22534, 1904631, 2001491.0, 2006508.4, 2033119.9, 2050083.1, 2077683.3, 2091564, 0
861, 10, 21806, 1905995, 2003063.0, 2007629.6, 2038266.3, 2066183.8, 2080512.1, 2094282, 0
871, 10, 22223, 1888239, 1999871.8, 2002595.0, 2031160.6, 2079032.1, 2091722.1, 2110477, 0
881, 10, 22193, 1895199, 1996749.0, 2000611.8, 2033477.9, 2054144.1, 2060175.4, 2083661, 0
891, 10, 22208, 1895469, 2001884.5, 2006157.9, 2032662.5, 2054870.0, 2094099.0, 2106307, 0
901, 10, 22233, 1894504, 2000602.0, 2003856.0, 2034588.2, 2065202.5, 2072988.4, 2079456, 0
911, 10, 22213, 1900500, 2001274.7, 2007168.2, 2035308.7, 2051554.4, 2086848.4, 2099097, 0
921, 10, 22181, 1903596, 1999678.9, 2003203.1, 2035622.9, 2053977.5, 2085727.4, 2093546, 0
931, 10, 22289, 1915272, 1999413.0, 2002481.5, 2030690.4, 2054509.2, 2075963.9, 2085540, 0
941, 10, 22141, 1899375, 1998347.3, 2000372.7, 2034802.0, 2065599.4, 2075991.2, 2090755, 0
951, 10, 22268, 1890745, 1995714.9, 1997131.1, 2029792.9, 2047360.0, 2078483.3, 2096669, 0
961, 10, 22211, 1902903, 1998143.5, 2000322.4, 2040607.8, 2057542.5, 2064098.6, 2082183, 0
971, 10, 22219, 1901386, 1999601.9, 2003066.8, 2030177.8, 2056325.4, 2085347.6, 2092149, 0
981, 10, 22150, 1907353, 2000589.2, 2004838.4, 2030314.0, 2049531.3, 2082462.5, 2098259, 0
991, 10, 22273, 1894874, 2001678.3, 2005547.6, 2037514.7, 2058977.2, 2073977.2, 2097592, 0
1001, 10, 22255, 1904899, 2001536.0, 2004720.9, 2035178.1, 2047597.3, 2064812.1, 2093394, 0
1011, 10, 22317, 1894287, 2000322.0, 2003471.4, 2036799.6, 2051650.9, 2058890.2, 2082404, 0
1021, 10, 22124, 1899655, 1997325.7, 2000194.8, 2032316.7, 2066705.7, 2092609.5, 2104152, 0
1031, 10, 22325, 1889220, 1996913.8, 1999595.6, 2028099.3, 2051864.6, 2080918.7, 2097407, 0
1041, 10, 22161, 1905573, 1998045.3, 2002986.1, 2030637.5, 2061597.5, 2080319.9, 2086983, 0
1051, 10, 22180, 1894765, 1998946.6, 2001268.7, 2033593.8, 2051258.3, 2060113.8, 2094923, 0
1061, 10, 22236, 1891167, 1999310.1, 2002094.3, 2039212.5, 2065766.0, 2080941.0, 2099997, 0
1071, 10, 22314, 1903595, 2001537.8, 2003913.6, 2033516.4, 2055357.2, 2088634.3, 2101417, 0
1081, 10, 22086, 1898232, 1998412.6, 2000467.9, 2028630.1, 2041607.0, 2067614.3, 2097645, 0
1091, 10, 22324, 1899708, 2001134.8, 2004832.1, 2031998.1, 2057198.3, 2086056.3, 2091413, 0
1101, 10, 22186, 1895831, 2002330.3, 2006406.3, 2031640.7, 2055433.6, 2069675.9, 2102352, 0
1111, 10, 22253, 1910396, 2001574.5, 2007043.4, 2032230.4, 2050644.6, 2086968.4, 2089592, 0
1121, 10, 22228, 1899558, 2000657.6, 2003061.6, 2040273.7, 2055025.7, 2075313.3, 2081190, 0
1131, 10, 22220, 1880646, 1999439.6, 2002877.6, 2030794.1, 2060814.3, 2088695.0, 2099414, 0
1141, 10, 22293, 1885883, 2002315.8, 2006254.0, 2037807.2, 2059931.1, 2080926.7, 2113468, 0
1151, 10, 22294, 1897605, 2000258.0, 2005682.5, 2036212.5, 2058252.1, 2084225.5, 2092949, 0
1161, 10, 22118, 1881794, 1996541.4, 1999058.1, 2027055.4, 2061315.0, 2082220.5, 2110091, 0
1171, 10, 22300, 1881885, 1998519.0, 2001923.6, 2034089.3, 2046214.3, 2095087.5, 2105613, 0
1181, 10, 22220, 1896359, 2002114.1, 2006177.4, 2034395.8, 2049692.9, 2066972.5, 2103865, 0
1191, 10, 22213, 1891736, 2001278.1, 2003690.8, 2033330.3, 2064872.3, 2083232.3, 2104905, 0
1201, 10, 22181, 1883334, 2000394.2, 2005929.2, 2029905.3, 2044709.5, 2089352.4, 2099652, 0
1211, 10, 22236, 1882184, 1997973.1, 2000010.3, 2030635.3, 2069878.2, 2077970.5, 2085819, 0
1221, 10, 22307, 1900690, 1997568.3, 2001791.7, 2028305.4, 2069538.8, 2081195.5, 2087825, 0
1231, 10, 22141, 1895023, 1997989.5, 2000278.3, 2030767.0, 2063816.2, 2084994.1, 2088212, 0
1241, 10, 22279, 1903460, 1998704.3, 2003700.3, 2035261.4, 2051478.1, 2074090.1, 2095551, 0
1251, 10, 22201, 1892376, 2000863.7, 2001734.2, 2042986.9, 2058229.0, 2071316.6, 2097797, 0
1261, 10, 22389, 1793623, 2011753.6, 2007998.4, 2104068.8, 2168405.5, 2259076.4, 2277355, 0
1271, 10, 26707, 105349, 920060.2, 848413.5, 1820456.2, 1987247.5, 2039036.6, 2131253, 0
1281, 9, 32129, 275, 246603.7, 234958.3, 472242.5, 623075.3, 641578.0, 657383, 0
