elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
710, 10, 17792, 150, 551.6, 383.6, 666.6, 6799.8, 7115.2, 7179, 0
720, 10, 17762, 149, 551.7, 382.0, 656.4, 6814.4, 7145.2, 7461, 0
730, 10, 17978, 147, 561.0, 381.9, 661.6, 6827.8, 7146.5, 7296, 0
740, 10, 18082, 149, 555.6, 382.7, 664.3, 6834.0, 7147.3, 7220, 0
750, 10, 17856, 159, 553.4, 382.5, 662.9, 6843.0, 7152.3, 7336, 0
760, 10, 18164, 147, 560.7, 382.0, 660.0, 6835.3, 7136.5, 7205, 0
770, 10, 17974, 146, 558.1, 382.0, 660.0, 6836.9, 7102.1, 7283, 0
780, 10, 17930, 158, 544.3, 382.5, 658.8, 6819.4, 7128.9, 7161, 0
790, 10, 17684, 149, 548.2, 382.5, 661.4, 6839.1, 7147.2, 7216, 0
800, 10, 17763, 154, 550.7, 382.9, 660.7, 6835.1, 7159.4, 7154, 0
810, 10, 17984, 154, 555.3, 382.7, 665.8, 6836.7, 7147.8, 7224, 0
820, 10, 17725, 151, 555.4, 383.0, 663.6, 6830.5, 7150.4, 7283, 0
830, 10, 17946, 152, 556.6, 382.6, 660.5, 6834.8, 7137.8, 7213, 0
840, 10, 17630, 167, 555.3, 382.7, 662.7, 6842.1, 7134.0, 7191, 0
850, 10, 17887, 159, 558.2, 383.0, 664.9, 6853.2, 7154.1, 7300, 0
860, 10, 17828, 162, 558.0, 382.8, 662.0, 6848.1, 7141.3, 7228, 0
870, 10, 17935, 149, 557.5, 383.2, 667.8, 6848.5, 7155.9, 7336, 0
880, 10, 17863, 150, 556.6, 383.2, 663.7, 6836.1, 7135.5, 7217, 0
890, 10, 17850, 159, 548.9, 381.6, 657.0, 6795.5, 7129.4, 7211, 0
900, 10, 17762, 151, 565.7, 382.7, 669.1, 6817.5, 7091.4, 7148, 0
910, 10, 17763, 151, 549.7, 383.0, 660.2, 6806.8, 7102.0, 7176, 0
920, 10, 17830, 146, 548.0, 382.2, 656.5, 6809.0, 7138.6, 7238, 0
930, 10, 17839, 150, 554.9, 383.0, 664.6, 6828.1, 7150.9, 7235, 0
940, 10, 17894, 159, 564.6, 382.7, 667.2, 6810.2, 7129.1, 7138, 0
950, 10, 17825, 159, 555.9, 383.2, 667.5, 6843.1, 7129.6, 7182, 0
960, 10, 17672, 152, 548.7, 382.5, 661.7, 6841.6, 7150.8, 7256, 0
970, 10, 17852, 150, 553.9, 383.2, 663.5, 6837.1, 7149.7, 7453, 0
980, 10, 18040, 152, 562.7, 382.2, 661.5, 6839.2, 7150.9, 7509, 0
990, 10, 17832, 153, 558.5, 382.3, 662.3, 6827.2, 7132.7, 7197, 0
1000, 10, 17975, 155, 559.4, 382.8, 666.1, 6843.6, 7158.3, 7212, 0
1010, 10, 17980, 155, 545.8, 382.7, 660.0, 6792.1, 7036.0, 7206, 0
1020, 10, 17816, 152, 561.0, 382.1, 664.1, 6842.4, 7151.2, 7274, 0
1030, 10, 17983, 148, 548.0, 382.3, 657.5, 6775.7, 7107.3, 7444, 0
1040, 10, 17915, 155, 550.2, 382.5, 657.4, 6800.9, 7087.4, 7314, 0
1050, 10, 18006, 157, 563.6, 383.6, 670.8, 6837.6, 7148.8, 7273, 0
1060, 10, 17985, 150, 548.5, 381.9, 656.8, 6803.1, 7105.0, 7181, 0
1070, 10, 17788, 156, 551.6, 383.4, 663.3, 6801.2, 7101.8, 7209, 0
1080, 10, 17983, 154, 548.0, 382.8, 661.3, 6792.2, 7125.1, 7233, 0
1090, 10, 18140, 151, 556.1, 382.8, 664.2, 6799.7, 7130.7, 7187, 0
1100, 10, 17845, 161, 556.1, 382.7, 660.1, 6823.0, 7139.2, 7269, 0
1110, 10, 17947, 150, 556.3, 382.3, 663.1, 6794.6, 7138.5, 7260, 0
1120, 10, 17990, 152, 548.2, 382.2, 655.3, 6801.5, 7113.7, 7186, 0
1130, 10, 17805, 156, 548.0, 383.2, 659.7, 6821.5, 7130.0, 7468, 0
1140, 10, 18115, 151, 554.4, 382.5, 660.3, 6824.1, 7133.9, 7209, 0
1150, 10, 18011, 161, 548.7, 382.7, 660.7, 6807.0, 7089.2, 7193, 0
1160, 10, 17913, 153, 563.8, 382.8, 665.5, 6832.8, 7129.2, 7392, 0
1170, 10, 17851, 154, 555.3, 382.4, 664.4, 6800.1, 7096.1, 7181, 0
1180, 10, 17969, 154, 548.6, 382.4, 659.1, 6814.7, 7103.7, 7338, 0
1190, 10, 17818, 151, 560.2, 382.6, 666.6, 6842.8, 7106.3, 7172, 0
1200, 10, 17777, 159, 562.8, 383.3, 669.8, 6845.5, 7142.5, 7294, 0
1201, 1, 1610, 170, 542.1, 381.8, 656.0, 6831.7, 7182.9, 7066, 0
