elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
510, 10, 70941, 154, 555.7, 382.4, 662.3, 6831.4, 7126.0, 7207, 0
520, 10, 71679, 146, 556.9, 382.9, 663.2, 6835.2, 7147.5, 7342, 0
530, 10, 71995, 148, 557.6, 382.5, 662.4, 6829.6, 7138.2, 7239, 0
540, 10, 71860, 148, 552.7, 382.6, 660.5, 6815.6, 7134.3, 7316, 0
550, 10, 71287, 150, 557.4, 382.8, 664.9, 6834.6, 7127.2, 7348, 0
560, 10, 71755, 151, 559.7, 383.2, 664.6, 6836.9, 7135.7, 7247, 0
570, 10, 71744, 149, 550.2, 382.4, 660.8, 6806.2, 7103.8, 7335, 0
580, 10, 71376, 149, 554.3, 382.4, 662.7, 6832.6, 7145.9, 7358, 0
590, 10, 71741, 149, 555.0, 382.7, 661.2, 6832.5, 7142.8, 7269, 0
600, 10, 71846, 149, 558.6, 383.3, 666.3, 6843.9, 7144.2, 7444, 0
610, 10, 71427, 153, 552.2, 382.4, 660.5, 6818.4, 7123.1, 7421, 0
620, 10, 71322, 149, 552.4, 382.3, 660.9, 6817.8, 7132.1, 7475, 0
630, 10, 71599, 147, 554.3, 382.5, 661.1, 6820.8, 7129.9, 7241, 0
640, 10, 71143, 147, 555.6, 382.8, 665.6, 6824.6, 7115.3, 7249, 0
650, 10, 71349, 151, 556.6, 382.6, 663.0, 6832.6, 7136.1, 7324, 0
660, 10, 71305, 148, 554.6, 382.5, 663.3, 6831.5, 7139.3, 7203, 0
670, 10, 71463, 151, 559.5, 382.2, 663.8, 6846.5, 7148.7, 7281, 0
680, 10, 71490, 146, 552.6, 382.4, 659.9, 6833.7, 7147.1, 7328, 0
690, 10, 71333, 150, 556.9, 382.4, 663.0, 6837.1, 7157.0, 7379, 0
700, 10, 71488, 149, 558.2, 383.2, 665.4, 6829.4, 7114.3, 7331, 0
710, 10, 71744, 151, 556.1, 382.9, 663.4, 6830.7, 7134.7, 7527, 0
720, 10, 71839, 152, 556.0, 382.0, 660.2, 6820.8, 7142.0, 7469, 0
730, 10, 71523, 146, 552.3, 382.6, 661.6, 6811.7, 7122.2, 7291, 0
740, 10, 71738, 150, 557.0, 382.7, 662.9, 6823.8, 7112.7, 7300, 0
750, 10, 71412, 149, 551.2, 382.5, 661.4, 6828.8, 7136.1, 7352, 0
760, 10, 71283, 153, 554.8, 382.5, 662.7, 6834.3, 7131.2, 7212, 0
770, 10, 71270, 147, 556.8, 382.7, 664.5, 6835.3, 7137.0, 7344, 0
780, 10, 71438, 152, 558.2, 382.3, 661.0, 6846.8, 7148.2, 7315, 0
790, 10, 71648, 148, 557.3, 382.7, 665.2, 6835.5, 7148.2, 7359, 0
800, 10, 71739, 151, 558.8, 382.8, 664.4, 6847.3, 7158.2, 7275, 0
810, 10, 71405, 149, 558.2, 382.5, 663.3, 6829.5, 7142.2, 7319, 0
820, 10, 71844, 149, 548.2, 382.7, 659.4, 6814.9, 7103.3, 7305, 0
830, 10, 71884, 149, 559.5, 383.0, 665.8, 6832.8, 7145.5, 7319, 0
840, 10, 71819, 150, 551.6, 383.0, 663.0, 6827.5, 7132.9, 7273, 0
850, 10, 71487, 127, 554.6, 382.9, 663.6, 6845.1, 7151.9, 7299, 0
860, 10, 71665, 151, 554.5, 383.1, 664.0, 6845.1, 7148.4, 7398, 0
870, 10, 71557, 150, 553.0, 382.5, 660.6, 6830.7, 7144.6, 7330, 0
880, 10, 71870, 152, 552.0, 383.1, 662.2, 6837.8, 7143.7, 7228, 0
890, 10, 71473, 146, 556.4, 382.3, 663.3, 6820.9, 7123.3, 7215, 0
900, 10, 71760, 149, 553.9, 382.3, 660.4, 6816.4, 7119.9, 7297, 0
910, 10, 71545, 148, 555.0, 382.8, 661.7, 6833.9, 7138.2, 7217, 0
920, 10, 71583, 149, 553.6, 382.4, 661.7, 6815.7, 7129.7, 7642, 0
930, 10, 71712, 150, 556.2, 382.9, 664.1, 6826.7, 7140.2, 7268, 0
940, 10, 71388, 149, 551.8, 382.7, 661.3, 6810.9, 7111.2, 7348, 0
950, 10, 71382, 149, 556.9, 382.6, 661.9, 6827.5, 7127.0, 7282, 0
960, 10, 71459, 150, 556.8, 383.2, 665.1, 6836.4, 7135.3, 7320, 0
970, 10, 71722, 153, 555.1, 382.9, 663.2, 6840.3, 7144.8, 7402, 0
980, 10, 71197, 149, 554.5, 382.7, 663.6, 6825.1, 7135.4, 7571, 0
990, 10, 71854, 148, 559.6, 382.8, 664.4, 6834.2, 7131.2, 7394, 0
1000, 10, 71746, 151, 551.9, 382.3, 660.8, 6818.1, 7139.6, 7389, 0
1010, 10, 71328, 152, 553.3, 382.7, 661.4, 6802.4, 7120.8, 7220, 0
1020, 10, 71079, 150, 555.6, 382.5, 662.5, 6819.7, 7123.0, 7266, 0
1030, 10, 71873, 150, 557.2, 382.9, 663.7, 6812.3, 7116.4, 7407, 0
1040, 10, 71460, 145, 558.9, 382.3, 661.7, 6829.3, 7139.6, 7308, 0
1050, 10, 71459, 147, 555.7, 382.8, 662.6, 6825.3, 7123.3, 7225, 0
1060, 10, 71589, 151, 559.6, 382.6, 664.5, 6823.5, 7119.4, 7248, 0
1070, 10, 71603, 148, 556.9, 382.4, 663.4, 6805.5, 7087.3, 7224, 0
1080, 10, 71599, 146, 554.0, 382.8, 662.8, 6803.2, 7085.8, 7223, 0
1090, 10, 71476, 147, 555.7, 382.8, 664.3, 6798.1, 7093.3, 7247, 0
1100, 10, 71554, 145, 552.2, 382.6, 661.0, 6815.6, 7112.2, 7287, 0
1110, 10, 71414, 154, 558.4, 382.7, 665.7, 6823.3, 7103.3, 7265, 0
1120, 10, 71740, 150, 553.8, 382.2, 659.1, 6817.0, 7147.4, 7456, 0
1130, 10, 71656, 149, 553.7, 383.4, 662.7, 6827.9, 7112.7, 7451, 0
1140, 10, 71052, 148, 553.4, 382.5, 661.7, 6813.1, 7118.4, 7207, 0
1150, 10, 71580, 151, 555.7, 383.7, 666.6, 6823.0, 7150.3, 7357, 0
1160, 10, 71134, 156, 554.7, 382.6, 662.1, 6830.4, 7145.9, 7434, 0
1170, 10, 71750, 152, 553.1, 382.9, 663.4, 6808.7, 7114.1, 7220, 0
1180, 10, 71334, 146, 555.2, 382.6, 662.7, 6822.2, 7140.3, 7279, 0
1190, 10, 71699, 152, 557.0, 382.6, 663.7, 6822.3, 7129.7, 7243, 0
1200, 10, 71750, 151, 557.7, 383.0, 663.9, 6830.4, 7148.9, 7252, 0
1201, 1, 6331, 157, 560.5, 383.3, 672.5, 6841.1, 7166.7, 7359, 0
