elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
430, 10, 234405, 219, 1085.6, 1076.3, 1522.7, 1734.0, 2004.5, 5302, 0
440, 10, 234115, 237, 1081.2, 1073.9, 1486.5, 1709.1, 2097.7, 5920, 0
450, 10, 234897, 196, 1091.6, 1082.1, 1533.3, 1742.3, 2033.2, 5560, 0
460, 10, 233689, 201, 1071.2, 1064.8, 1482.2, 1705.0, 1979.1, 5625, 0
470, 10, 233963, 201, 1099.9, 1093.4, 1578.9, 1757.9, 2076.7, 5525, 0
480, 10, 233187, 254, 1098.1, 1086.5, 1555.0, 1742.1, 2070.6, 5783, 0
490, 10, 234438, 297, 1081.4, 1075.5, 1492.7, 1716.5, 1981.7, 5971, 0
500, 10, 233428, 237, 1081.9, 1076.3, 1489.4, 1713.8, 1977.5, 5308, 0
510, 10, 234322, 231, 1103.8, 1095.7, 1557.4, 1746.3, 2100.7, 5690, 0
520, 10, 235097, 239, 1076.1, 1068.7, 1494.6, 1722.8, 1980.7, 4962, 0
530, 10, 233820, 156, 1078.6, 1068.5, 1543.0, 1745.2, 2097.1, 5829, 0
540, 10, 233679, 220, 1087.6, 1084.2, 1495.0, 1723.2, 2020.5, 5739, 0
550, 10, 233678, 205, 1096.3, 1089.1, 1560.5, 1792.8, 2163.3, 5317, 0
560, 10, 233816, 223, 1078.9, 1070.9, 1494.9, 1727.0, 1993.9, 4742, 0
570, 10, 234317, 241, 1084.6, 1080.2, 1497.4, 1725.3, 2075.7, 6176, 0
580, 10, 234799, 207, 1071.2, 1068.3, 1470.0, 1678.3, 1919.8, 5039, 0
590, 10, 234157, 297, 1079.1, 1071.9, 1485.4, 1720.1, 1995.3, 5191, 0
600, 10, 232732, 225, 1097.3, 1089.3, 1557.6, 1741.9, 2046.8, 5929, 0
610, 10, 233390, 243, 1091.7, 1088.2, 1502.4, 1724.1, 1986.8, 4234, 0
620, 10, 233078, 214, 1073.7, 1070.1, 1476.2, 1690.2, 1933.2, 5444, 0
630, 10, 233220, 260, 1091.0, 1082.1, 1537.2, 1743.3, 2020.3, 5508, 0
640, 10, 234850, 257, 1082.4, 1074.6, 1493.1, 1721.6, 2027.8, 4972, 0
650, 10, 233355, 184, 1084.0, 1074.6, 1518.4, 1741.8, 2436.2, 6006, 0
660, 10, 234284, 225, 1094.6, 1087.9, 1552.7, 1740.7, 1997.7, 4154, 0
670, 10, 234250, 196, 1076.4, 1062.8, 1518.9, 1749.2, 2077.5, 5627, 0
680, 10, 234233, 203, 1080.9, 1075.4, 1489.2, 1717.0, 1984.3, 4746, 0
690, 10, 233671, 226, 1083.3, 1077.8, 1512.5, 1738.2, 2160.3, 5713, 0
700, 10, 234235, 183, 1076.8, 1070.5, 1497.9, 1726.9, 2002.2, 5262, 0
710, 10, 235247, 214, 1078.4, 1071.7, 1493.7, 1730.0, 2197.6, 5775, 0
720, 10, 234101, 176, 1082.8, 1075.3, 1496.5, 1727.9, 1997.2, 5753, 0
730, 10, 233793, 213, 1081.8, 1079.2, 1486.1, 1704.2, 1967.0, 5533, 0
740, 10, 234398, 291, 1084.4, 1079.0, 1489.3, 1711.7, 1963.8, 4918, 0
750, 10, 234339, 229, 1086.3, 1079.0, 1528.6, 1731.1, 1988.5, 5704, 0
760, 10, 234220, 166, 1074.4, 1070.3, 1485.7, 1712.4, 1985.8, 6009, 0
770, 10, 233868, 153, 1091.4, 1080.1, 1565.4, 1752.1, 2059.1, 5868, 0
780, 10, 234021, 200, 1077.6, 1073.9, 1490.9, 1721.2, 2077.8, 6644, 0
790, 10, 233779, 193, 1088.8, 1081.6, 1516.6, 1733.1, 1996.8, 5758, 0
800, 10, 233751, 140, 1081.0, 1070.5, 1492.7, 1727.8, 2154.9, 5683, 0
810, 10, 233284, 287, 1089.0, 1081.7, 1498.1, 1722.6, 1989.1, 5543, 0
820, 10, 233917, 295, 1072.1, 1064.4, 1478.5, 1700.3, 1980.7, 5766, 0
830, 10, 235109, 148, 1086.7, 1081.0, 1492.6, 1716.4, 1984.5, 5396, 0
840, 10, 234098, 232, 1098.5, 1085.6, 1593.7, 1788.8, 2125.5, 5901, 0
850, 10, 233626, 192, 1064.5, 1059.8, 1478.7, 1699.4, 1955.7, 6300, 0
860, 10, 234994, 181, 1082.5, 1075.0, 1492.3, 1719.5, 1991.5, 4630, 0
870, 10, 233949, 248, 1095.5, 1085.9, 1523.2, 1738.7, 2176.2, 5844, 0
880, 10, 234025, 215, 1097.5, 1088.6, 1565.1, 1744.6, 1994.6, 4170, 0
890, 10, 233568, 269, 1068.3, 1062.8, 1472.7, 1690.6, 1952.0, 5104, 0
900, 10, 234975, 178, 1074.9, 1069.1, 1484.5, 1710.9, 1995.1, 6147, 0
910, 10, 233467, 165, 1079.3, 1069.8, 1537.9, 1741.0, 2073.3, 5662, 0
920, 10, 235090, 159, 1085.9, 1079.6, 1500.7, 1734.6, 2087.1, 5811, 0
930, 10, 234081, 194, 1094.7, 1085.9, 1568.5, 1748.6, 2071.3, 5452, 0
940, 10, 234603, 224, 1079.3, 1070.6, 1494.4, 1734.6, 2164.7, 5848, 0
950, 10, 233208, 220, 1076.8, 1069.4, 1493.3, 1718.5, 1991.8, 5212, 0
960, 10, 233766, 282, 1088.0, 1080.3, 1497.9, 1724.7, 2036.4, 5267, 0
970, 10, 234409, 260, 1084.9, 1077.7, 1494.3, 1719.6, 1998.3, 5787, 0
980, 10, 233543, 227, 1081.8, 1071.5, 1514.4, 1733.6, 1992.8, 4424, 0
990, 10, 233867, 177, 1079.3, 1071.7, 1498.5, 1727.6, 1988.0, 5128, 0
1000, 10, 233191, 211, 1087.2, 1080.8, 1534.6, 1733.9, 1996.7, 5494, 0
1010, 10, 233606, 214, 1098.7, 1087.6, 1574.3, 1780.6, 2117.2, 5846, 0
1020, 10, 234160, 254, 1084.2, 1076.2, 1489.4, 1717.5, 2001.8, 5458, 0
1030, 10, 234511, 236, 1086.9, 1080.6, 1513.8, 1733.3, 2044.2, 5627, 0
1040, 10, 234004, 230, 1085.9, 1079.5, 1502.2, 1734.0, 2013.6, 5672, 0
1050, 10, 234167, 184, 1085.5, 1077.6, 1528.0, 1738.5, 2057.3, 5420, 0
1060, 10, 233253, 248, 1091.1, 1084.9, 1488.3, 1708.8, 1956.5, 4882, 0
1070, 10, 233842, 169, 1094.1, 1080.3, 1600.9, 1841.6, 2215.0, 5678, 0
1080, 10, 234167, 241, 1087.0, 1079.5, 1509.9, 1732.5, 1997.6, 5786, 0
1090, 10, 233371, 240, 1093.4, 1087.6, 1547.6, 1733.2, 1996.4, 5735, 0
1100, 10, 234814, 179, 1097.2, 1086.9, 1594.1, 1768.6, 1999.7, 4945, 0
1110, 10, 234049, 225, 1079.7, 1075.4, 1490.6, 1713.2, 1967.9, 5026, 0
1120, 10, 233959, 225, 1088.9, 1078.9, 1534.2, 1746.7, 2904.6, 5500, 0
1130, 10, 233905, 232, 1089.2, 1084.9, 1495.9, 1723.7, 1989.9, 5093, 0
1140, 10, 234559, 259, 1090.2, 1083.0, 1522.2, 1726.8, 1975.3, 4929, 0
1150, 10, 233563, 347, 1076.9, 1071.7, 1474.6, 1688.9, 1938.3, 5012, 0
1160, 10, 234392, 202, 1093.6, 1086.2, 1564.5, 1755.2, 2224.0, 6699, 0
1170, 10, 234015, 168, 1082.6, 1077.3, 1495.1, 1721.2, 1984.5, 5105, 0
1180, 10, 234566, 274, 1081.5, 1072.3, 1488.3, 1717.8, 1999.9, 5238, 0
1190, 10, 233465, 214, 1086.8, 1080.7, 1520.4, 1735.6, 2077.9, 5344, 0
1200, 10, 233494, 248, 1084.5, 1075.8, 1515.8, 1732.1, 1990.3, 4902, 0
1201, 1, 21086, 175, 1076.7, 1067.3, 1495.5, 1734.0, 4381.9, 5847, 0
