elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
290, 10, 11413, 478, 1330.0, 1338.0, 1797.3, 1979.9, 2222.8, 4998, 0
300, 10, 11230, 450, 1326.3, 1333.0, 1788.7, 1974.6, 2211.5, 5549, 0
310, 10, 11180, 502, 1341.4, 1352.0, 1802.0, 1974.3, 2211.4, 5359, 0
320, 10, 11384, 485, 1312.3, 1314.7, 1761.3, 1969.5, 2193.6, 2372, 0
330, 10, 11351, 473, 1322.6, 1331.3, 1794.0, 1975.1, 2210.9, 4219, 0
340, 10, 11114, 439, 1337.0, 1345.8, 1811.8, 1983.4, 2229.4, 3143, 0
350, 10, 11277, 486, 1331.8, 1344.8, 1798.3, 1979.6, 2207.9, 2360, 0
360, 10, 11303, 464, 1328.8, 1335.6, 1791.0, 1971.3, 2185.6, 2473, 0
370, 10, 11442, 504, 1330.7, 1340.5, 1780.7, 1971.1, 2199.7, 2418, 0
380, 10, 11463, 417, 1331.6, 1341.9, 1802.8, 1977.0, 2226.3, 3176, 0
390, 10, 11198, 481, 1329.8, 1339.2, 1781.3, 1975.7, 2207.4, 4743, 0
400, 10, 11524, 446, 1326.7, 1333.6, 1803.5, 1978.6, 2223.9, 5182, 0
410, 10, 11328, 491, 1332.3, 1339.9, 1807.2, 1977.0, 2207.5, 4937, 0
420, 10, 11325, 477, 1330.4, 1341.8, 1783.9, 1973.9, 2202.4, 2349, 0
430, 10, 11239, 499, 1328.1, 1336.6, 1786.8, 1974.8, 2212.3, 2457, 0
440, 10, 11434, 502, 1334.3, 1342.2, 1805.4, 1979.7, 2221.3, 5458, 0
450, 10, 11497, 460, 1326.4, 1337.3, 1786.8, 1974.7, 2211.8, 5705, 0
460, 10, 11521, 479, 1330.5, 1338.7, 1794.0, 1978.3, 2217.0, 5060, 0
470, 10, 11437, 473, 1323.2, 1331.5, 1780.7, 1970.0, 2212.2, 5160, 0
480, 10, 11277, 466, 1333.7, 1340.6, 1812.0, 1982.3, 2231.9, 5304, 0
490, 10, 11294, 466, 1334.5, 1346.1, 1800.0, 1980.5, 2216.0, 4909, 0
500, 10, 11330, 457, 1329.1, 1339.8, 1785.6, 1974.1, 2202.4, 2389, 0
510, 10, 11328, 470, 1337.9, 1347.5, 1824.8, 1977.6, 2202.7, 4785, 0
520, 10, 11381, 465, 1317.3, 1320.6, 1783.1, 1974.1, 2203.1, 4745, 0
530, 10, 11369, 455, 1330.7, 1335.9, 1802.1, 1976.7, 2212.4, 4776, 0
540, 10, 11408, 485, 1323.8, 1332.1, 1773.3, 1971.3, 2198.9, 2289, 0
550, 10, 11587, 477, 1330.7, 1341.8, 1790.5, 1978.9, 2214.8, 5165, 0
560, 10, 11465, 460, 1324.2, 1330.5, 1785.7, 1974.2, 2215.6, 5479, 0
570, 10, 11291, 455, 1319.6, 1326.1, 1788.1, 1976.3, 2223.5, 4829, 0
580, 10, 11579, 450, 1330.5, 1337.6, 1790.9, 1976.4, 2236.6, 5284, 0
590, 10, 11463, 484, 1330.6, 1336.7, 1809.7, 1976.8, 2201.7, 4737, 0
600, 10, 11349, 479, 1336.5, 1344.5, 1799.3, 1977.4, 2206.7, 4390, 0
610, 10, 11478, 440, 1331.0, 1341.1, 1792.0, 1973.6, 2198.5, 2648, 0
620, 10, 11236, 482, 1336.9, 1347.3, 1798.8, 1978.3, 2220.6, 5048, 0
630, 10, 11331, 487, 1324.5, 1328.0, 1794.9, 1974.5, 2214.0, 5067, 0
640, 10, 11424, 490, 1327.3, 1338.5, 1777.7, 1973.4, 2195.1, 2240, 0
650, 10, 11311, 488, 1335.1, 1346.3, 1807.3, 1976.4, 2219.8, 5610, 0
660, 10, 11100, 478, 1334.2, 1341.9, 1806.2, 1979.7, 2217.7, 2530, 0
670, 10, 11347, 446, 1329.2, 1336.7, 1802.1, 1980.2, 2222.6, 5912, 0
680, 10, 11400, 463, 1332.0, 1343.0, 1800.3, 1982.4, 2225.4, 4192, 0
690, 10, 11386, 444, 1333.1, 1342.9, 1797.1, 1975.1, 2197.0, 2374, 0
700, 10, 11228, 464, 1331.6, 1339.7, 1790.3, 1973.7, 2208.9, 5487, 0
710, 10, 11255, 470, 1322.2, 1322.8, 1787.2, 1974.8, 2212.2, 5294, 0
720, 10, 11423, 464, 1326.9, 1333.2, 1793.5, 1976.3, 2213.6, 4981, 0
730, 10, 11152, 453, 1333.4, 1341.9, 1816.7, 1987.2, 2235.4, 3867, 0
740, 10, 11249, 480, 1336.7, 1344.7, 1792.2, 1981.3, 2232.6, 5345, 0
750, 10, 11446, 440, 1328.9, 1334.5, 1805.0, 1980.3, 2226.1, 5196, 0
760, 10, 11395, 477, 1329.8, 1336.0, 1807.7, 1981.7, 2216.7, 4998, 0
770, 10, 11333, 465, 1331.5, 1341.3, 1802.1, 1975.4, 2204.7, 5116, 0
780, 10, 11426, 482, 1323.7, 1331.0, 1793.5, 1981.4, 2221.4, 5411, 0
790, 10, 11313, 492, 1333.3, 1339.5, 1801.3, 1974.0, 2221.6, 4941, 0
800, 10, 11410, 484, 1333.6, 1345.5, 1808.9, 1985.3, 2234.0, 2769, 0
810, 10, 11337, 470, 1332.3, 1341.0, 1804.6, 1978.7, 2204.7, 2330, 0
820, 10, 11514, 452, 1333.5, 1344.8, 1808.6, 1979.2, 2215.8, 5248, 0
830, 10, 11227, 472, 1332.1, 1341.8, 1809.9, 1979.5, 2233.9, 5567, 0
840, 10, 11433, 468, 1323.9, 1329.5, 1794.1, 1976.7, 2206.3, 4936, 0
850, 10, 11378, 486, 1334.5, 1341.0, 1796.1, 1977.0, 2202.8, 4609, 0
860, 10, 11400, 451, 1333.3, 1339.7, 1801.7, 1980.4, 2222.9, 4751, 0
870, 10, 11341, 475, 1329.1, 1339.6, 1783.0, 1974.9, 2201.2, 2266, 0
880, 10, 11303, 451, 1330.9, 1337.2, 1797.2, 1978.4, 2225.0, 5780, 0
890, 10, 11257, 471, 1329.3, 1336.2, 1792.3, 1977.2, 2219.9, 5545, 0
900, 10, 11539, 469, 1319.2, 1324.0, 1777.8, 1975.0, 2210.5, 5102, 0
910, 10, 11449, 460, 1321.5, 1325.4, 1796.1, 1979.0, 2210.6, 2521, 0
920, 10, 11398, 485, 1323.4, 1329.1, 1793.1, 1976.7, 2210.4, 4593, 0
930, 10, 11581, 470, 1327.4, 1332.8, 1806.3, 1977.8, 2222.1, 5053, 0
940, 10, 11489, 489, 1336.7, 1347.4, 1803.5, 1979.7, 2221.5, 4779, 0
950, 10, 11501, 479, 1335.7, 1346.9, 1794.8, 1974.3, 2208.3, 4987, 0
960, 10, 11465, 488, 1324.9, 1334.9, 1793.9, 1974.2, 2199.7, 2826, 0
970, 10, 11502, 470, 1330.3, 1337.9, 1802.5, 1980.3, 2230.3, 4557, 0
980, 10, 11446, 466, 1333.7, 1342.2, 1801.0, 1983.8, 2327.7, 5419, 0
990, 10, 11443, 449, 1337.0, 1349.1, 1801.9, 1975.6, 2200.8, 2272, 0
1000, 10, 11333, 444, 1328.0, 1334.8, 1787.8, 1973.6, 2219.0, 5358, 0
1010, 10, 11490, 451, 1334.6, 1343.1, 1794.8, 1970.3, 2177.2, 4626, 0
1020, 10, 11184, 470, 1327.5, 1332.8, 1790.7, 1976.8, 2203.7, 2435, 0
1030, 10, 11397, 447, 1325.5, 1332.8, 1793.7, 1976.4, 2227.1, 5352, 0
1040, 10, 11464, 450, 1332.2, 1339.9, 1811.1, 1978.9, 2214.8, 2363, 0
1050, 10, 11320, 472, 1332.7, 1344.2, 1793.1, 1975.7, 2212.7, 5106, 0
1060, 10, 11386, 487, 1332.1, 1342.4, 1807.0, 1973.7, 2186.7, 4932, 0
1070, 10, 11131, 491, 1330.5, 1338.5, 1791.9, 1979.6, 2227.5, 5445, 0
1080, 10, 11339, 471, 1330.2, 1340.8, 1801.8, 1978.4, 2216.0, 3368, 0
1090, 10, 11345, 482, 1325.5, 1332.5, 1797.3, 1976.5, 2217.6, 4811, 0
1100, 10, 11297, 484, 1329.6, 1338.6, 1791.2, 1975.2, 2216.5, 4628, 0
1110, 10, 11332, 428, 1324.9, 1330.0, 1797.1, 1974.4, 2203.7, 5036, 0
1120, 10, 11332, 461, 1323.1, 1325.2, 1795.7, 1978.5, 2234.0, 5238, 0
1130, 10, 11428, 488, 1326.3, 1338.2, 1773.4, 1972.8, 2202.9, 2942, 0
1140, 10, 11380, 463, 1334.1, 1341.3, 1793.6, 1973.9, 2208.1, 4117, 0
1150, 10, 11376, 477, 1324.9, 1334.3, 1785.3, 1971.8, 2195.5, 3392, 0
1160, 10, 11305, 411, 1325.8, 1332.3, 1782.2, 1974.5, 2208.5, 5583, 0
1170, 10, 11252, 464, 1328.4, 1334.7, 1794.6, 1978.2, 2209.4, 4908, 0
1180, 10, 11382, 450, 1324.0, 1331.2, 1787.0, 1978.6, 2218.7, 4638, 0
1190, 10, 11183, 485, 1327.3, 1336.2, 1786.6, 1973.0, 2203.5, 5508, 0
1200, 10, 11406, 464, 1328.8, 1338.5, 1789.6, 1972.7, 2210.9, 5618, 0
1201, 1, 979, 594, 1348.6, 1356.9, 1828.1, 1988.6, 2255.2, 2288, 0
