elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
510, 10, 45513, 464, 1335.6, 1343.4, 1810.9, 1982.8, 2236.0, 5519, 0
520, 10, 45311, 431, 1314.5, 1317.1, 1782.9, 1974.3, 2206.9, 4953, 0
530, 10, 45125, 455, 1329.1, 1336.9, 1794.5, 1976.1, 2214.3, 5027, 0
540, 10, 45473, 468, 1329.8, 1338.9, 1795.8, 1977.7, 2212.0, 2469, 0
550, 10, 45316, 453, 1330.2, 1339.0, 1787.5, 1974.6, 2213.9, 5483, 0
560, 10, 45610, 441, 1326.0, 1331.9, 1789.3, 1975.5, 2220.7, 5622, 0
570, 10, 45511, 462, 1322.9, 1328.9, 1787.2, 1976.3, 2212.0, 4881, 0
580, 10, 45246, 454, 1329.9, 1339.9, 1792.6, 1976.0, 2205.2, 5394, 0
590, 10, 45386, 449, 1323.4, 1329.3, 1778.6, 1973.0, 2210.5, 5579, 0
600, 10, 45022, 461, 1332.2, 1342.0, 1804.1, 1977.6, 2217.3, 5460, 0
610, 10, 45332, 437, 1329.2, 1337.0, 1785.5, 1975.4, 2209.5, 4935, 0
620, 10, 45546, 440, 1337.9, 1345.0, 1808.3, 1980.9, 2232.6, 5479, 0
630, 10, 45322, 468, 1322.1, 1327.5, 1784.1, 1973.3, 2210.7, 4597, 0
640, 10, 45382, 465, 1330.6, 1338.7, 1798.9, 1979.3, 2218.9, 4706, 0
650, 10, 45431, 459, 1332.5, 1341.5, 1803.1, 1976.5, 2211.7, 5623, 0
660, 10, 45464, 436, 1330.1, 1338.8, 1798.7, 1977.5, 2210.9, 5566, 0
670, 10, 45444, 449, 1324.3, 1333.8, 1777.6, 1975.3, 2212.1, 2570, 0
680, 10, 45541, 442, 1330.2, 1340.8, 1786.3, 1976.3, 2213.2, 5366, 0
690, 10, 45372, 451, 1331.9, 1343.5, 1792.1, 1975.2, 2207.4, 5080, 0
700, 10, 45551, 428, 1333.1, 1341.5, 1795.7, 1977.3, 2222.5, 5373, 0
710, 10, 45580, 446, 1316.3, 1319.1, 1777.3, 1972.3, 2208.0, 5557, 0
720, 10, 45193, 429, 1325.9, 1332.3, 1789.5, 1976.5, 2211.0, 5417, 0
730, 10, 45735, 452, 1333.8, 1344.6, 1797.5, 1976.1, 2212.3, 5184, 0
740, 10, 45436, 419, 1330.2, 1338.5, 1792.0, 1976.2, 2229.7, 5450, 0
750, 10, 45574, 456, 1328.1, 1334.0, 1792.0, 1978.0, 2219.9, 5473, 0
760, 10, 45358, 458, 1328.5, 1336.2, 1794.1, 1976.5, 2218.3, 5174, 0
770, 10, 45622, 455, 1332.0, 1342.8, 1795.9, 1976.3, 2209.8, 2955, 0
780, 10, 45193, 472, 1326.7, 1332.3, 1794.1, 1978.1, 2224.1, 5403, 0
790, 10, 45324, 442, 1329.8, 1336.1, 1804.4, 1979.1, 2228.1, 5836, 0
800, 10, 45280, 464, 1331.8, 1342.3, 1797.9, 1979.6, 2221.4, 4867, 0
810, 10, 45188, 471, 1334.4, 1343.1, 1803.0, 1977.8, 2206.6, 5120, 0
820, 10, 45051, 458, 1333.1, 1341.7, 1804.6, 1980.1, 2220.3, 5194, 0
830, 10, 45468, 454, 1331.6, 1339.2, 1805.7, 1980.0, 2217.0, 5699, 0
840, 10, 45419, 454, 1325.5, 1331.0, 1792.4, 1976.7, 2219.9, 5293, 0
850, 10, 45497, 444, 1334.9, 1345.7, 1807.5, 1978.7, 2203.9, 4166, 0
860, 10, 45274, 391, 1331.8, 1338.6, 1802.1, 1978.3, 2213.8, 5216, 0
870, 10, 45298, 452, 1331.5, 1341.5, 1791.3, 1975.7, 2209.8, 5312, 0
880, 10, 45366, 452, 1332.0, 1338.2, 1802.3, 1979.0, 2213.1, 5442, 0
890, 10, 45466, 446, 1332.3, 1339.7, 1798.5, 1977.8, 2214.4, 5383, 0
900, 10, 45511, 458, 1323.6, 1327.9, 1797.7, 1977.7, 2212.5, 5030, 0
910, 10, 45454, 463, 1323.3, 1327.9, 1794.2, 1977.6, 2210.1, 5551, 0
920, 10, 44922, 451, 1327.4, 1331.9, 1808.1, 1979.7, 2228.7, 5608, 0
930, 10, 45048, 450, 1327.5, 1335.2, 1799.3, 1976.4, 2213.7, 5392, 0
940, 10, 45461, 425, 1336.9, 1346.2, 1809.4, 1981.6, 2228.2, 5066, 0
950, 10, 45351, 456, 1333.8, 1342.6, 1803.0, 1978.5, 2217.9, 5380, 0
960, 10, 45454, 461, 1327.0, 1336.0, 1791.8, 1976.7, 2214.8, 2835, 0
970, 10, 45201, 444, 1331.7, 1340.5, 1792.7, 1978.1, 2221.1, 5259, 0
980, 10, 45288, 457, 1333.2, 1341.8, 1799.8, 1977.0, 2217.0, 5601, 0
990, 10, 45082, 463, 1334.7, 1345.2, 1796.9, 1977.7, 2217.8, 5486, 0
1000, 10, 45294, 448, 1327.6, 1335.1, 1788.3, 1976.1, 2224.2, 5357, 0
1010, 10, 45380, 448, 1330.9, 1341.5, 1789.0, 1974.1, 2214.8, 5788, 0
1020, 10, 45489, 442, 1325.6, 1332.2, 1788.7, 1975.8, 2219.1, 5129, 0
1030, 10, 45391, 450, 1328.5, 1337.1, 1797.3, 1978.5, 2217.9, 5476, 0
1040, 10, 45773, 479, 1332.7, 1343.7, 1797.3, 1978.9, 2219.4, 5141, 0
1050, 10, 45525, 453, 1330.7, 1339.9, 1793.0, 1978.5, 2223.5, 5951, 0
1060, 10, 45060, 447, 1333.6, 1343.7, 1799.7, 1977.4, 2213.5, 5442, 0
1070, 10, 45726, 469, 1330.4, 1337.7, 1796.4, 1978.6, 2220.0, 5319, 0
1080, 10, 45549, 466, 1332.0, 1341.5, 1802.1, 1977.7, 2215.5, 4429, 0
1090, 10, 45410, 466, 1330.1, 1337.5, 1793.3, 1977.0, 2231.6, 5441, 0
1100, 10, 45566, 459, 1332.0, 1340.3, 1798.8, 1978.4, 2221.4, 5673, 0
1110, 10, 45216, 479, 1324.7, 1332.0, 1788.2, 1974.3, 2203.1, 2573, 0
1120, 10, 45141, 432, 1322.3, 1326.4, 1784.7, 1977.1, 2224.0, 5147, 0
1130, 10, 45505, 441, 1333.1, 1341.9, 1803.7, 1980.9, 2219.6, 5133, 0
1140, 10, 45186, 458, 1327.9, 1335.2, 1793.5, 1976.3, 2217.1, 5471, 0
1150, 10, 45574, 462, 1328.1, 1336.7, 1790.1, 1975.7, 2212.2, 5562, 0
1160, 10, 45259, 457, 1324.9, 1330.6, 1790.7, 1975.1, 2216.4, 5145, 0
1170, 10, 45651, 455, 1325.2, 1332.3, 1787.3, 1974.3, 2209.9, 5385, 0
1180, 10, 45342, 470, 1325.0, 1330.8, 1792.4, 1977.3, 2215.9, 5582, 0
1190, 10, 45772, 436, 1329.2, 1337.5, 1793.9, 1976.2, 2214.4, 5394, 0
1200, 10, 45117, 457, 1332.7, 1343.2, 1800.3, 1979.9, 2222.6, 5671, 0
1201, 1, 3990, 474, 1338.2, 1347.0, 1817.2, 1983.4, 2217.5, 2306, 0
