elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
960, 10, 45558, 432, 1325.4, 1331.2, 1796.7, 1976.5, 2210.1, 5361, 0
970, 10, 45559, 452, 1331.2, 1340.7, 1791.5, 1975.4, 2217.9, 4750, 0
980, 10, 45399, 467, 1333.1, 1341.4, 1804.7, 1978.3, 2227.0, 5343, 0
990, 10, 45606, 454, 1334.6, 1344.2, 1804.8, 1979.5, 2224.2, 5442, 0
1000, 10, 45592, 426, 1326.8, 1334.1, 1791.9, 1976.1, 2207.4, 5100, 0
1010, 10, 45338, 440, 1330.0, 1338.6, 1788.2, 1976.1, 2212.5, 5322, 0
1020, 10, 45758, 451, 1326.2, 1335.3, 1783.0, 1975.5, 2219.7, 5248, 0
1030, 10, 45534, 454, 1330.3, 1337.8, 1795.9, 1975.8, 2218.7, 5250, 0
1040, 10, 44989, 458, 1332.0, 1341.9, 1790.6, 1975.6, 2213.2, 5462, 0
1050, 10, 45399, 442, 1332.9, 1343.3, 1794.8, 1975.4, 2208.2, 5323, 0
1060, 10, 45696, 468, 1334.4, 1344.6, 1800.4, 1978.6, 2213.7, 4632, 0
1070, 10, 45291, 453, 1333.7, 1342.9, 1805.4, 1981.4, 2233.5, 5304, 0
1080, 10, 45300, 466, 1332.1, 1341.9, 1801.2, 1978.7, 2212.8, 4782, 0
1090, 10, 45360, 463, 1330.7, 1338.7, 1798.5, 1978.8, 2223.2, 5636, 0
1100, 10, 45286, 455, 1329.2, 1337.6, 1789.9, 1976.2, 2223.0, 5687, 0
1110, 10, 45520, 458, 1324.7, 1332.7, 1786.9, 1971.4, 2192.0, 4927, 0
1120, 10, 45540, 389, 1322.4, 1326.6, 1786.9, 1975.6, 2227.2, 5353, 0
1130, 10, 45422, 448, 1332.6, 1342.9, 1794.4, 1977.7, 2211.2, 4737, 0
1140, 10, 45686, 449, 1326.2, 1334.0, 1785.9, 1974.0, 2215.1, 5273, 0
1150, 10, 45285, 436, 1329.3, 1336.6, 1785.6, 1973.2, 2214.9, 4981, 0
1160, 10, 45613, 438, 1325.7, 1332.5, 1787.6, 1973.6, 2213.8, 4741, 0
1170, 10, 45517, 439, 1323.9, 1331.2, 1784.9, 1975.2, 2221.1, 4787, 0
1180, 10, 45556, 455, 1325.4, 1331.5, 1788.3, 1976.5, 2216.2, 5430, 0
1190, 10, 45417, 449, 1330.9, 1339.0, 1793.9, 1979.5, 2229.6, 5451, 0
1200, 10, 45950, 460, 1332.2, 1342.8, 1796.8, 1977.5, 2227.9, 5732, 0
1201, 1, 4006, 528, 1335.4, 1343.6, 1800.3, 1976.8, 2197.3, 2210, 0
