elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
260, 10, 235941, 162, 1018.1, 1013.1, 1459.7, 1686.2, 1983.1, 5188, 0
270, 10, 236930, 152, 1029.3, 1026.3, 1466.5, 1697.0, 1986.2, 5876, 0
280, 10, 236864, 181, 1019.9, 1013.1, 1462.1, 1689.9, 1979.1, 5090, 0
290, 10, 236595, 181, 1004.4, 1006.2, 1417.6, 1571.7, 1747.6, 3445, 0
300, 10, 236438, 158, 1024.0, 1024.1, 1447.8, 1659.9, 1935.3, 5579, 0
310, 10, 235001, 173, 1034.5, 1032.4, 1483.2, 1716.7, 1986.4, 5178, 0
320, 10, 235767, 211, 1011.7, 1006.8, 1426.7, 1625.0, 1866.0, 4885, 0
330, 10, 235403, 112, 1027.4, 1026.6, 1484.2, 1724.4, 1981.8, 3005, 0
340, 10, 234530, 148, 1016.3, 1010.5, 1446.4, 1667.3, 1945.2, 5131, 0
350, 10, 235630, 174, 1021.8, 1019.1, 1453.0, 1665.0, 1920.5, 5112, 0
360, 10, 235863, 137, 1026.3, 1013.5, 1470.5, 1705.6, 1981.3, 4745, 0
370, 10, 236016, 198, 1009.0, 1006.5, 1412.0, 1581.2, 1830.3, 4752, 0
380, 10, 235475, 195, 1010.5, 1016.5, 1422.7, 1582.0, 1771.2, 5021, 0
390, 10, 235208, 147, 1021.7, 1021.6, 1454.7, 1685.3, 1981.5, 5109, 0
400, 10, 236333, 167, 1030.6, 1017.4, 1485.8, 1734.0, 2088.3, 5559, 0
410, 10, 235509, 147, 1036.4, 1036.4, 1480.1, 1703.6, 1965.8, 4959, 0
420, 10, 236099, 146, 1032.5, 1024.0, 1492.0, 1734.2, 1998.2, 5337, 0
430, 10, 235550, 204, 1013.0, 1014.3, 1432.5, 1617.2, 1823.4, 4775, 0
440, 10, 236203, 157, 1021.5, 1020.1, 1458.8, 1685.5, 1964.2, 4837, 0
450, 10, 236326, 174, 1022.1, 1016.6, 1459.6, 1688.7, 1960.6, 4926, 0
460, 10, 236553, 149, 1013.8, 1005.2, 1442.5, 1669.8, 1971.9, 5596, 0
470, 10, 235949, 119, 1039.3, 1034.6, 1489.8, 1724.9, 1995.6, 5084, 0
480, 10, 235802, 128, 1023.9, 1016.6, 1459.5, 1687.8, 1985.0, 4760, 0
490, 10, 236296, 180, 1028.8, 1025.7, 1472.3, 1700.0, 1963.1, 5817, 0
500, 10, 235380, 155, 1025.4, 1020.6, 1469.9, 1703.8, 1969.4, 4939, 0
510, 10, 235378, 124, 1017.1, 1014.4, 1447.3, 1673.0, 1954.7, 4778, 0
520, 10, 236856, 136, 1015.2, 1013.1, 1454.3, 1665.4, 1899.0, 5189, 0
530, 10, 236499, 180, 1018.4, 1011.7, 1461.4, 1719.1, 2080.9, 5635, 0
540, 10, 237250, 169, 1008.6, 997.8, 1444.2, 1675.1, 1957.3, 3729, 0
550, 10, 235234, 211, 1021.8, 1023.0, 1438.5, 1624.9, 1781.5, 3127, 0
560, 10, 236101, 125, 1016.9, 1010.5, 1456.4, 1668.0, 1912.6, 4915, 0
570, 10, 236265, 152, 1033.6, 1047.6, 1464.8, 1670.7, 1916.5, 4811, 0
580, 10, 235782, 158, 1007.4, 1003.8, 1428.0, 1625.6, 1847.2, 4815, 0
590, 10, 235978, 91, 1009.4, 1010.5, 1418.7, 1586.1, 1747.4, 4700, 0
600, 10, 236766, 152, 1008.6, 1008.2, 1425.1, 1613.1, 1859.5, 3898, 0
610, 10, 235042, 187, 1026.3, 1023.1, 1451.9, 1671.7, 1926.5, 4353, 0
620, 10, 235908, 187, 1014.2, 1008.7, 1453.3, 1667.2, 1911.1, 5703, 0
630, 10, 236023, 183, 1019.1, 1010.1, 1460.0, 1686.3, 1958.5, 5315, 0
640, 10, 235996, 130, 1023.4, 1017.9, 1474.6, 1708.2, 1975.1, 4218, 0
650, 10, 236216, 82, 1022.6, 1015.4, 1451.5, 1685.1, 1996.2, 5797, 0
660, 10, 237014, 176, 1026.1, 1021.3, 1472.0, 1695.5, 1951.2, 4567, 0
670, 10, 237340, 238, 1009.0, 998.6, 1425.8, 1637.5, 1927.7, 4885, 0
680, 10, 236328, 173, 1026.0, 1020.5, 1462.9, 1685.9, 1954.2, 4174, 0
690, 10, 236296, 164, 1030.4, 1018.3, 1487.8, 1719.2, 1970.3, 4731, 0
700, 10, 235971, 179, 1008.8, 1004.4, 1417.2, 1596.7, 1852.0, 4779, 0
710, 10, 236904, 94, 1005.5, 1002.5, 1425.0, 1617.3, 1890.7, 5203, 0
720, 10, 236201, 201, 1018.3, 1024.6, 1440.5, 1626.4, 1824.3, 5003, 0
730, 10, 236437, 216, 997.3, 998.5, 1379.4, 1494.0, 1731.7, 4851, 0
740, 10, 236352, 136, 1029.7, 1036.8, 1463.8, 1682.8, 1925.3, 3664, 0
750, 10, 235868, 177, 1014.8, 1015.3, 1436.3, 1628.8, 1856.2, 4754, 0
760, 10, 235993, 234, 1004.1, 1001.3, 1430.8, 1639.5, 1905.2, 5130, 0
770, 10, 235177, 178, 1029.0, 1033.0, 1460.2, 1674.1, 1943.0, 5116, 0
780, 10, 235203, 165, 1023.0, 1023.3, 1449.8, 1661.3, 1924.5, 4830, 0
790, 10, 235893, 170, 1028.8, 1027.3, 1462.5, 1686.2, 1977.1, 5921, 0
800, 10, 235313, 141, 1029.4, 1027.1, 1467.9, 1696.1, 1963.1, 5017, 0
810, 10, 235710, 174, 1019.0, 1019.8, 1437.2, 1633.1, 1880.2, 5521, 0
820, 10, 236582, 182, 1008.8, 1008.9, 1420.2, 1594.9, 1784.9, 5047, 0
830, 10, 235660, 166, 1034.3, 1026.2, 1481.1, 1749.1, 2199.3, 5430, 0
840, 10, 235757, 229, 1000.1, 993.3, 1408.0, 1601.5, 1881.3, 4835, 0
850, 10, 235543, 182, 1010.9, 1010.3, 1429.1, 1625.1, 1894.3, 4869, 0
860, 10, 236114, 223, 1014.8, 1013.8, 1427.1, 1605.2, 1765.4, 4219, 0
870, 10, 236230, 94, 1019.9, 1013.3, 1458.9, 1689.7, 1951.4, 4816, 0
880, 10, 235709, 157, 1035.9, 1028.8, 1484.5, 1718.2, 1991.3, 4903, 0
890, 10, 236430, 192, 1011.2, 1004.5, 1445.5, 1672.8, 1967.9, 4952, 0
900, 10, 236316, 201, 1016.8, 1013.8, 1449.3, 1665.3, 1924.6, 5443, 0
910, 10, 234749, 251, 1006.3, 1005.4, 1415.9, 1594.0, 1850.5, 5147, 0
920, 10, 235941, 134, 1031.0, 1026.6, 1477.4, 1716.3, 2037.3, 5234, 0
930, 10, 235738, 169, 1021.0, 1024.7, 1444.6, 1643.3, 1882.9, 5240, 0
940, 10, 235881, 187, 996.5, 994.1, 1393.5, 1517.8, 1749.4, 5086, 0
950, 10, 235717, 179, 1003.1, 1004.2, 1397.6, 1499.5, 1734.1, 4911, 0
960, 10, 235332, 193, 1024.4, 1024.4, 1461.7, 1679.3, 1946.9, 5162, 0
970, 10, 236339, 169, 1006.6, 999.7, 1436.7, 1650.8, 1929.0, 6095, 0
980, 10, 236094, 155, 1023.0, 1013.6, 1464.2, 1697.8, 1972.1, 5207, 0
990, 10, 236259, 136, 1046.2, 1042.4, 1494.1, 1724.3, 1999.7, 4975, 0
1000, 10, 236844, 197, 1021.6, 1020.7, 1457.3, 1680.7, 1963.4, 5069, 0
1010, 10, 236093, 217, 1018.4, 1023.6, 1432.3, 1606.8, 1810.9, 4825, 0
1020, 10, 236010, 188, 1032.6, 1022.2, 1488.4, 1728.4, 1995.2, 4953, 0
1030, 10, 236427, 152, 1026.9, 1021.0, 1491.3, 1746.8, 2196.1, 5012, 0
1040, 10, 234886, 146, 1013.3, 1019.2, 1433.9, 1617.1, 1826.0, 4980, 0
1050, 10, 234667, 184, 1017.6, 1024.0, 1441.4, 1631.3, 1926.9, 5348, 0
1060, 10, 236482, 172, 1011.0, 1001.8, 1434.5, 1643.0, 1924.9, 4837, 0
1070, 10, 235426, 171, 1021.6, 1023.3, 1456.4, 1680.3, 1948.2, 3826, 0
1080, 10, 236182, 175, 1010.1, 1006.7, 1420.9, 1603.3, 1838.4, 5163, 0
1090, 10, 236317, 137, 1037.5, 1033.4, 1482.6, 1711.1, 1981.1, 4975, 0
1100, 10, 235380, 175, 1006.8, 1008.2, 1433.7, 1642.6, 1858.5, 4717, 0
1110, 10, 237023, 222, 1003.7, 1006.4, 1413.3, 1573.9, 1758.9, 4597, 0
1120, 10, 235875, 161, 1021.7, 1009.7, 1475.0, 1747.3, 2220.9, 5179, 0
1130, 10, 234713, 178, 1031.0, 1029.0, 1483.2, 1714.5, 1977.7, 3236, 0
1140, 10, 235512, 207, 1010.2, 999.5, 1456.0, 1692.4, 1972.6, 5181, 0
1150, 10, 235837, 182, 1020.4, 1018.0, 1455.9, 1673.0, 1956.9, 5497, 0
1160, 10, 237304, 163, 1031.1, 1017.8, 1481.7, 1714.9, 1978.5, 4887, 0
1170, 10, 236163, 168, 1027.3, 1028.5, 1463.6, 1700.4, 1978.0, 5085, 0
1180, 10, 236242, 77, 1044.6, 1037.6, 1522.5, 1741.0, 1994.9, 5225, 0
1190, 10, 235388, 153, 1038.0, 1032.7, 1491.2, 1722.2, 1988.9, 5693, 0
1200, 10, 235827, 134, 1015.0, 1009.5, 1449.2, 1666.4, 1927.4, 5109, 0
1201, 1, 21277, 195, 1034.6, 1030.7, 1497.9, 1724.5, 3167.8, 4201, 0
