elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
560, 10, 236672, 166, 1017.7, 1012.1, 1456.5, 1666.8, 1893.2, 4695, 0
570, 10, 235369, 151, 1033.5, 1046.9, 1465.6, 1671.8, 1908.7, 4899, 0
580, 10, 235468, 225, 1007.9, 1003.9, 1430.3, 1634.8, 1884.1, 5837, 0
590, 10, 236324, 160, 1009.3, 1011.3, 1415.7, 1577.4, 1748.6, 3480, 0
600, 10, 236953, 178, 1008.8, 1008.6, 1424.3, 1611.3, 1853.8, 5118, 0
610, 10, 235801, 128, 1026.8, 1024.4, 1452.2, 1671.7, 1927.8, 3777, 0
620, 10, 236241, 127, 1012.9, 1007.2, 1452.2, 1666.3, 1904.8, 5412, 0
630, 10, 236246, 146, 1018.0, 1008.1, 1459.9, 1684.2, 1950.7, 5191, 0
640, 10, 234451, 166, 1023.9, 1018.4, 1475.9, 1710.2, 1972.9, 4011, 0
650, 10, 236804, 165, 1022.5, 1015.3, 1450.8, 1682.3, 1992.9, 3247, 0
660, 10, 235996, 89, 1025.9, 1021.3, 1471.1, 1695.7, 1955.4, 5136, 0
670, 10, 237219, 181, 1008.6, 998.5, 1425.5, 1640.1, 1940.6, 4797, 0
680, 10, 236963, 167, 1026.4, 1020.7, 1463.3, 1685.7, 1950.2, 5339, 0
690, 10, 236458, 168, 1028.6, 1015.8, 1486.9, 1719.8, 1971.0, 5386, 0
700, 10, 235495, 81, 1008.2, 1004.6, 1417.0, 1598.3, 1849.2, 4991, 0
710, 10, 236605, 134, 1004.9, 1001.8, 1424.3, 1618.6, 1906.0, 5116, 0
720, 10, 236746, 89, 1018.4, 1024.8, 1440.5, 1626.6, 1825.6, 4907, 0
730, 10, 236703, 80, 997.5, 998.9, 1380.6, 1493.7, 1729.7, 4966, 0
740, 10, 235065, 169, 1029.2, 1036.3, 1463.0, 1681.2, 1925.6, 3350, 0
750, 10, 235360, 162, 1014.8, 1015.2, 1436.3, 1628.5, 1872.5, 4678, 0
760, 10, 235357, 165, 1004.4, 1001.4, 1430.9, 1639.0, 1899.6, 5006, 0
770, 10, 234906, 166, 1028.2, 1031.9, 1460.1, 1674.2, 1942.0, 4986, 0
780, 10, 235647, 185, 1022.4, 1022.5, 1449.2, 1660.2, 1926.3, 4807, 0
790, 10, 235888, 185, 1029.1, 1027.6, 1463.6, 1687.5, 1982.2, 5207, 0
800, 10, 235758, 160, 1029.6, 1027.2, 1467.9, 1695.3, 1958.3, 4251, 0
810, 10, 235778, 221, 1018.4, 1018.6, 1436.9, 1631.5, 1867.1, 5173, 0
820, 10, 235435, 175, 1007.6, 1007.7, 1419.3, 1591.8, 1784.8, 5053, 0
830, 10, 235392, 160, 1034.2, 1026.0, 1482.2, 1750.6, 2198.9, 5418, 0
840, 10, 235428, 198, 999.5, 993.3, 1407.7, 1598.9, 1874.7, 5074, 0
850, 10, 235617, 170, 1011.0, 1008.8, 1429.5, 1626.6, 1892.8, 5612, 0
860, 10, 235686, 220, 1015.6, 1014.5, 1428.6, 1607.8, 1804.7, 4213, 0
870, 10, 235736, 161, 1020.1, 1012.9, 1458.9, 1691.0, 1953.5, 4650, 0
880, 10, 236510, 178, 1037.2, 1029.3, 1486.3, 1720.5, 1992.3, 4788, 0
890, 10, 236405, 81, 1011.2, 1004.1, 1445.5, 1674.5, 1975.3, 5348, 0
900, 10, 236111, 167, 1016.5, 1013.4, 1449.5, 1667.9, 1925.2, 3828, 0
910, 10, 235840, 188, 1006.8, 1006.2, 1416.0, 1594.3, 1843.0, 4915, 0
920, 10, 234988, 171, 1030.9, 1025.8, 1477.9, 1718.4, 2018.7, 5364, 0
930, 10, 235349, 179, 1021.7, 1024.9, 1444.8, 1642.2, 1889.5, 4601, 0
940, 10, 235870, 147, 996.1, 993.6, 1391.5, 1517.7, 1786.6, 4939, 0
950, 10, 236656, 262, 1002.9, 1003.8, 1397.4, 1499.6, 1735.3, 4791, 0
960, 10, 236222, 145, 1024.3, 1024.2, 1462.2, 1679.4, 1944.8, 5445, 0
970, 10, 236753, 167, 1005.8, 999.2, 1435.7, 1648.7, 1919.3, 4145, 0
980, 10, 236728, 166, 1023.6, 1014.0, 1465.4, 1702.6, 1979.1, 5394, 0
990, 10, 236833, 159, 1045.4, 1042.2, 1493.0, 1721.8, 1997.5, 5388, 0
1000, 10, 236828, 164, 1021.5, 1020.9, 1457.3, 1680.6, 1963.6, 5024, 0
1010, 10, 236467, 86, 1018.3, 1023.8, 1433.4, 1613.7, 1820.4, 5191, 0
1020, 10, 235300, 160, 1033.4, 1023.3, 1489.5, 1729.8, 1994.6, 4865, 0
1030, 10, 236049, 164, 1027.5, 1022.2, 1492.6, 1749.7, 2188.7, 4920, 0
1040, 10, 235289, 161, 1013.8, 1019.6, 1434.5, 1618.1, 1843.0, 4905, 0
1050, 10, 234990, 164, 1017.1, 1022.9, 1440.7, 1630.5, 1938.3, 5820, 0
1060, 10, 236584, 214, 1011.5, 1002.0, 1433.4, 1639.0, 1907.7, 5110, 0
1070, 10, 235473, 123, 1021.1, 1022.3, 1456.6, 1681.4, 1951.8, 5042, 0
1080, 10, 235983, 143, 1010.6, 1007.7, 1422.1, 1608.7, 1855.5, 5084, 0
1090, 10, 235759, 166, 1037.1, 1032.5, 1483.5, 1710.4, 1976.6, 4785, 0
1100, 10, 235330, 201, 1007.8, 1009.5, 1433.8, 1641.6, 1872.2, 4845, 0
1110, 10, 236972, 201, 1004.1, 1006.7, 1414.5, 1578.7, 1749.6, 4185, 0
1120, 10, 236615, 158, 1022.1, 1011.1, 1473.2, 1746.0, 2219.3, 5109, 0
1130, 10, 235370, 122, 1030.5, 1027.8, 1483.5, 1717.0, 1980.5, 3695, 0
1140, 10, 235731, 187, 1010.1, 999.5, 1456.2, 1693.7, 1975.1, 4977, 0
1150, 10, 235274, 178, 1019.9, 1017.1, 1456.2, 1674.6, 1963.6, 5293, 0
1160, 10, 237473, 219, 1031.0, 1018.6, 1482.3, 1715.0, 1974.3, 3424, 0
1170, 10, 236154, 79, 1026.5, 1027.3, 1463.8, 1701.3, 1980.1, 3174, 0
1180, 10, 235104, 167, 1044.8, 1038.0, 1523.8, 1739.8, 1994.7, 5078, 0
1190, 10, 236830, 141, 1038.3, 1032.4, 1491.7, 1722.4, 1989.9, 4906, 0
1200, 10, 236630, 171, 1014.3, 1007.8, 1448.5, 1664.9, 1916.7, 5126, 0
1201, 1, 21222, 177, 1033.7, 1031.9, 1496.9, 1724.7, 3141.2, 4346, 0
