elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
615, 10, 178589, 147, 2358.9, 1864.4, 6107.4, 8253.5, 10160.4, 13922, 0
625, 10, 177834, 156, 2274.7, 1803.9, 5815.8, 8433.1, 10783.2, 13398, 0
636, 10, 177103, 164, 2215.3, 1778.7, 5642.6, 7865.9, 10058.3, 14055, 0
646, 10, 177795, 157, 2439.9, 1917.2, 6319.1, 8620.7, 13862.6, 17220, 0
656, 10, 178116, 156, 2296.9, 1855.7, 5757.4, 7857.9, 10338.2, 14211, 0
666, 10, 178732, 154, 2384.0, 1917.1, 6025.3, 8241.7, 12297.0, 16505, 0
677, 10, 177810, 148, 2330.3, 1889.2, 5825.6, 7911.2, 10404.5, 12383, 0
687, 10, 178212, 145, 2329.4, 1902.6, 5741.7, 7827.4, 10907.5, 14103, 0
697, 10, 178184, 161, 2289.8, 1850.3, 5822.9, 7975.9, 10279.1, 13858, 0
707, 10, 179092, 151, 2312.5, 1904.3, 5749.4, 7973.2, 10086.6, 16391, 0
718, 10, 177717, 152, 2319.2, 1887.2, 5732.3, 8082.7, 10370.5, 12347, 0
728, 10, 178908, 161, 2311.6, 1894.5, 5832.4, 7720.6, 9833.8, 13130, 0
738, 10, 177296, 161, 2141.4, 1777.1, 5203.6, 7227.1, 8852.0, 14032, 0
749, 10, 177102, 158, 2364.7, 1900.2, 5937.3, 8258.5, 10980.6, 14855, 0
759, 10, 177603, 138, 2343.9, 1855.2, 6104.2, 8620.7, 11576.2, 16314, 0
769, 10, 178731, 133, 2401.7, 1932.0, 6062.7, 7889.8, 9622.2, 11662, 0
779, 10, 178531, 185, 2317.6, 1875.5, 5778.5, 8246.7, 11982.0, 14710, 0
790, 10, 177295, 165, 2188.8, 1828.8, 5229.3, 7213.2, 9209.9, 13986, 0
800, 10, 176800, 146, 2458.0, 1927.9, 6397.1, 8825.0, 12191.3, 14226, 0
810, 10, 178011, 139, 2221.9, 1803.6, 5481.1, 7640.6, 11653.6, 16832, 0
820, 10, 177396, 145, 2372.6, 1921.1, 5973.3, 7936.2, 9887.5, 12347, 0
831, 10, 176846, 143, 2347.5, 1901.7, 5783.3, 8038.1, 10174.8, 12440, 0
841, 10, 178557, 150, 2315.6, 1875.9, 5860.0, 8146.2, 11191.3, 13614, 0
851, 10, 179041, 162, 2265.8, 1852.0, 5611.3, 7794.1, 10572.5, 12645, 0
861, 10, 178196, 155, 2336.7, 1870.7, 5958.7, 8328.3, 10506.8, 12302, 0
872, 10, 178352, 148, 2309.9, 1883.3, 5674.9, 7862.0, 10981.0, 13649, 0
882, 10, 177491, 134, 2315.5, 1862.9, 5807.8, 7879.9, 10476.7, 12545, 0
892, 10, 177365, 150, 2409.7, 1915.8, 6115.5, 8434.7, 11390.7, 13518, 0
902, 10, 178003, 162, 2319.8, 1864.0, 5863.6, 7919.3, 11339.2, 14146, 0
913, 10, 178409, 147, 2273.3, 1853.1, 5557.1, 7815.5, 12245.6, 14362, 0
923, 10, 178234, 170, 2509.2, 1977.1, 6336.3, 8594.0, 10903.4, 15921, 0
933, 10, 177556, 159, 2397.4, 1924.5, 6104.2, 8200.8, 10820.0, 15242, 0
943, 10, 178158, 152, 2405.1, 1891.4, 6184.8, 8538.0, 12650.5, 16147, 0
954, 10, 177451, 161, 2253.8, 1795.6, 5727.0, 8129.8, 11471.2, 15919, 0
964, 10, 177669, 138, 2309.5, 1843.3, 5887.5, 8239.9, 11403.5, 17089, 0
974, 10, 177538, 153, 2292.4, 1864.3, 5755.9, 7501.9, 9063.3, 12542, 0
984, 10, 178921, 143, 2352.4, 1948.3, 5709.2, 7540.0, 9923.9, 13153, 0
995, 10, 176789, 161, 2475.8, 1975.8, 6235.3, 8480.0, 10858.7, 12812, 0
1005, 10, 177944, 154, 2482.3, 1972.5, 6306.6, 8491.5, 11399.0, 18376, 0
1015, 10, 178372, 158, 2155.4, 1766.5, 5326.4, 7591.3, 10292.4, 14507, 0
1025, 10, 178388, 136, 2262.5, 1843.2, 5650.3, 7882.4, 10555.1, 12550, 0
1036, 10, 179046, 134, 2186.2, 1830.6, 5267.0, 7197.2, 9113.4, 12704, 0
1046, 10, 177094, 166, 2383.3, 1909.1, 6018.0, 8320.3, 10679.2, 13372, 0
1056, 10, 177576, 175, 2494.9, 1976.4, 6289.0, 8566.9, 11407.7, 15508, 0
1067, 10, 178034, 172, 2540.3, 1961.2, 6594.8, 9453.6, 14034.2, 19661, 0
1077, 10, 177973, 162, 2321.1, 1864.2, 5861.2, 8116.5, 11654.4, 14645, 0
1087, 10, 179062, 164, 2358.7, 1892.6, 5962.5, 8081.1, 10633.0, 14190, 0
1097, 10, 179937, 155, 2318.2, 1888.3, 5814.5, 8054.7, 10076.2, 18512, 0
1108, 10, 176849, 159, 2372.9, 1869.1, 6243.6, 8576.2, 11415.6, 14947, 0
1118, 10, 177957, 146, 2322.4, 1917.6, 5667.2, 7990.1, 10231.0, 12522, 0
1128, 10, 177773, 155, 2397.6, 1936.5, 5967.6, 8135.8, 11208.8, 14620, 0
1138, 10, 177665, 145, 2281.3, 1823.2, 5850.1, 8040.6, 9751.4, 12184, 0
1149, 10, 177703, 135, 2583.9, 1958.7, 6884.6, 9701.6, 14313.1, 17269, 0
1159, 10, 178305, 146, 2136.1, 1768.2, 5184.8, 7318.5, 9748.5, 13657, 0
1169, 10, 176834, 131, 2214.3, 1741.3, 5729.7, 7441.9, 9302.1, 13623, 0
1179, 10, 179283, 146, 2268.6, 1854.3, 5604.6, 7653.6, 10722.4, 13616, 0
1190, 10, 178553, 158, 2320.4, 1871.0, 5878.9, 8144.4, 11841.8, 17317, 0
1200, 10, 178447, 170, 2473.0, 1943.0, 6420.5, 8730.8, 11604.9, 17112, 0
1210, 10, 178562, 138, 2358.3, 1883.1, 6037.0, 8270.2, 10122.9, 12598, 0
1220, 10, 177888, 138, 2423.6, 1912.8, 6128.9, 8418.0, 12209.1, 14993, 0
1231, 10, 177213, 158, 2143.8, 1759.7, 5236.6, 7135.3, 9021.5, 12393, 0
1241, 10, 178935, 159, 2327.2, 1935.1, 5543.0, 7669.0, 10640.7, 13962, 0
1251, 10, 178351, 159, 2326.9, 1937.3, 5569.7, 7682.6, 9905.9, 15466, 0
1261, 10, 178687, 183, 2304.6, 1883.8, 5781.5, 7813.5, 10355.2, 13574, 0
1272, 10, 177455, 153, 2289.2, 1871.7, 5663.2, 7868.8, 10885.5, 13605, 0
1282, 10, 177583, 149, 2291.6, 1855.6, 5727.2, 7857.2, 10448.6, 17804, 0
1292, 10, 126302, 144, 7593.5, 4639.9, 23939.0, 35269.1, 50803.1, 59242, 0
1302, 10, 119721, 132, 8467.6, 7350.6, 21000.0, 28075.0, 39415.0, 49933, 0
1312, 10, 112524, 198, 7855.1, 6276.6, 20965.2, 30208.9, 44947.4, 50130, 0
1316, 3, 46890, 160, 6624.4, 5202.0, 17451.1, 27715.2, 44361.1, 49321, 0
