elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
430, 10, 24201, 146, 367.7, 338.9, 683.9, 736.8, 748.7, 831, 0
440, 10, 24077, 130, 364.3, 333.1, 676.4, 735.3, 748.6, 3851, 0
450, 10, 24210, 145, 367.1, 337.6, 681.4, 736.3, 748.7, 808, 0
460, 10, 24304, 144, 366.0, 335.0, 679.3, 735.9, 748.6, 856, 0
470, 10, 24138, 145, 365.5, 334.1, 678.4, 735.7, 748.6, 3854, 0
480, 10, 24078, 143, 366.8, 336.8, 682.0, 736.4, 748.6, 684, 0
490, 10, 24389, 146, 366.0, 334.9, 679.3, 735.9, 748.6, 639, 0
500, 10, 24100, 144, 365.6, 332.9, 676.9, 735.4, 748.5, 648, 0
510, 10, 24059, 129, 364.7, 333.2, 678.9, 735.8, 748.6, 4418, 0
520, 10, 24141, 143, 367.7, 338.6, 682.1, 736.4, 748.6, 671, 0
530, 10, 24022, 144, 366.1, 335.5, 678.0, 735.6, 748.6, 640, 0
540, 10, 24253, 141, 363.7, 332.0, 675.5, 735.1, 748.5, 670, 0
550, 10, 24223, 129, 365.6, 334.9, 678.9, 735.8, 748.6, 648, 0
560, 10, 24532, 146, 367.4, 337.3, 681.0, 736.2, 748.6, 638, 0
570, 10, 24300, 145, 369.0, 340.0, 681.0, 736.2, 748.6, 651, 0
580, 10, 24134, 145, 366.2, 334.4, 677.6, 735.5, 748.6, 647, 0
590, 10, 24221, 145, 366.5, 335.5, 678.6, 735.7, 748.6, 653, 0
600, 10, 24314, 145, 366.8, 337.5, 681.5, 736.3, 748.6, 658, 0
610, 10, 24244, 125, 365.9, 334.6, 678.1, 735.6, 748.6, 659, 0
620, 10, 23957, 136, 367.9, 340.1, 684.0, 736.8, 748.7, 3818, 0
630, 10, 24330, 126, 365.8, 335.4, 679.6, 735.9, 748.6, 688, 0
640, 10, 24130, 122, 366.2, 334.9, 679.4, 735.9, 748.6, 643, 0
650, 10, 24215, 143, 366.6, 336.5, 679.4, 735.9, 748.6, 636, 0
660, 10, 23932, 122, 366.6, 335.9, 679.7, 735.9, 748.6, 664, 0
670, 10, 24284, 142, 367.0, 336.6, 681.6, 736.3, 748.6, 720, 0
680, 10, 24261, 145, 367.1, 337.3, 681.7, 736.3, 748.6, 638, 0
690, 10, 24208, 130, 367.5, 337.7, 680.8, 736.2, 748.6, 649, 0
700, 10, 24158, 145, 364.8, 333.7, 676.7, 735.3, 748.5, 668, 0
710, 10, 24071, 121, 365.8, 334.2, 677.8, 735.6, 748.6, 693, 0
720, 10, 24444, 133, 366.2, 336.0, 681.2, 736.2, 748.6, 747, 0
730, 10, 24235, 144, 367.1, 336.3, 679.8, 736.0, 748.6, 646, 0
740, 10, 24389, 128, 367.4, 337.6, 682.3, 736.5, 748.6, 683, 0
750, 10, 24323, 129, 368.0, 337.7, 681.5, 736.3, 748.6, 662, 0
760, 10, 24223, 126, 367.1, 338.1, 682.3, 736.5, 748.6, 644, 0
770, 10, 24366, 117, 367.1, 336.9, 679.0, 735.8, 748.6, 643, 0
780, 10, 24366, 129, 366.2, 337.0, 682.8, 736.6, 748.7, 719, 0
790, 10, 24184, 145, 366.6, 338.5, 682.5, 736.5, 748.7, 821, 0
800, 10, 24349, 143, 366.5, 336.1, 678.9, 735.8, 748.6, 761, 0
810, 10, 24277, 145, 367.2, 337.8, 681.8, 736.4, 748.6, 658, 0
820, 10, 24021, 144, 366.8, 337.2, 683.2, 736.7, 748.7, 792, 0
830, 10, 24125, 146, 366.7, 337.7, 681.9, 736.4, 748.6, 680, 0
840, 10, 24378, 145, 367.0, 336.9, 680.0, 736.0, 748.6, 652, 0
850, 10, 24232, 145, 367.1, 337.2, 681.6, 736.3, 748.6, 666, 0
860, 10, 24366, 119, 366.6, 336.2, 681.1, 736.2, 748.6, 651, 0
870, 10, 23960, 145, 367.0, 337.1, 679.7, 736.0, 748.7, 779, 0
880, 10, 24164, 144, 366.5, 337.2, 681.5, 736.3, 748.6, 659, 0
890, 10, 24358, 144, 364.7, 333.5, 679.0, 735.8, 748.6, 657, 0
900, 10, 24411, 125, 366.5, 335.9, 681.3, 736.4, 748.7, 3928, 0
910, 10, 23895, 126, 366.1, 334.8, 679.9, 736.0, 748.6, 679, 0
920, 10, 24026, 144, 366.1, 335.4, 680.6, 736.1, 748.6, 650, 0
930, 10, 23927, 132, 365.3, 334.3, 679.3, 735.9, 748.6, 792, 0
940, 10, 23900, 145, 366.7, 337.0, 681.3, 736.3, 748.6, 675, 0
950, 10, 24083, 138, 367.1, 336.9, 680.6, 736.1, 748.6, 644, 0
960, 10, 24220, 144, 366.9, 336.8, 680.0, 736.0, 748.6, 656, 0
970, 10, 23885, 146, 367.6, 339.4, 683.4, 736.7, 748.7, 641, 0
980, 10, 24197, 143, 365.3, 335.2, 679.5, 735.9, 748.6, 648, 0
990, 10, 23982, 144, 368.2, 338.4, 683.2, 736.7, 748.7, 784, 0
1000, 10, 24222, 147, 366.5, 336.8, 680.6, 736.1, 748.6, 648, 0
1010, 10, 24251, 128, 365.9, 336.0, 679.7, 735.9, 748.6, 650, 0
1020, 10, 24078, 127, 368.1, 337.8, 680.4, 736.2, 748.8, 3854, 0
1030, 10, 24145, 129, 366.4, 337.0, 680.9, 736.2, 748.6, 648, 0
1040, 10, 24199, 144, 365.7, 335.4, 680.0, 736.0, 748.7, 3720, 0
1050, 10, 24047, 145, 367.7, 338.8, 679.7, 736.0, 748.7, 808, 0
1060, 10, 24431, 145, 367.6, 338.6, 680.5, 736.1, 748.6, 676, 0
1070, 10, 23941, 144, 365.9, 337.2, 681.1, 736.2, 748.6, 718, 0
1080, 10, 24021, 145, 367.2, 337.7, 678.8, 735.8, 748.6, 657, 0
1090, 10, 24387, 144, 367.5, 337.6, 682.1, 736.5, 748.8, 3798, 0
1100, 10, 24516, 141, 365.9, 336.4, 679.6, 735.9, 748.6, 671, 0
1110, 10, 24178, 144, 367.0, 338.4, 682.0, 736.4, 748.6, 652, 0
1120, 10, 24087, 144, 366.6, 336.2, 677.1, 735.5, 748.6, 3517, 0
1130, 10, 24449, 146, 368.6, 338.6, 683.0, 736.7, 748.8, 5285, 0
1140, 10, 24553, 144, 366.4, 337.0, 682.4, 736.5, 748.6, 662, 0
1150, 10, 24503, 145, 366.4, 334.8, 678.6, 735.7, 748.6, 642, 0
1160, 10, 23977, 126, 367.8, 339.3, 682.4, 736.6, 748.8, 1160, 0
1170, 10, 24263, 144, 366.9, 338.1, 681.2, 736.2, 748.6, 650, 0
1180, 10, 24290, 130, 365.7, 334.9, 681.0, 736.2, 748.7, 819, 0
1190, 10, 24359, 134, 366.3, 336.2, 681.3, 736.3, 748.6, 709, 0
1200, 10, 24344, 133, 365.9, 335.0, 678.0, 735.6, 748.6, 644, 0
1201, 1, 2100, 149, 367.9, 338.5, 682.6, 737.0, 749.3, 758, 0
