elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
450, 10, 96402, 141, 366.2, 335.7, 680.2, 736.0, 748.6, 748, 0
460, 10, 96594, 127, 366.2, 334.8, 678.6, 735.7, 748.6, 873, 0
470, 10, 97285, 141, 366.6, 335.2, 678.0, 735.7, 748.6, 3682, 0
480, 10, 96961, 129, 366.5, 336.4, 680.8, 736.2, 748.6, 744, 0
490, 10, 96657, 130, 366.6, 336.4, 680.5, 736.1, 748.6, 718, 0
500, 10, 97218, 134, 365.9, 333.9, 676.6, 735.3, 748.5, 713, 0
510, 10, 97085, 131, 366.2, 335.3, 678.3, 735.7, 748.6, 653, 0
520, 10, 96516, 125, 367.3, 337.8, 681.3, 736.3, 748.6, 657, 0
530, 10, 97031, 142, 366.6, 336.1, 678.7, 735.8, 748.6, 4743, 0
540, 10, 96880, 133, 364.9, 333.7, 676.2, 735.2, 748.5, 698, 0
550, 10, 96930, 126, 366.0, 334.8, 679.2, 735.8, 748.6, 669, 0
560, 10, 96558, 117, 367.1, 336.5, 680.2, 736.1, 748.6, 4140, 0
570, 10, 96549, 143, 366.6, 336.5, 679.4, 735.9, 748.6, 789, 0
580, 10, 96656, 130, 366.8, 335.6, 679.4, 735.9, 748.6, 726, 0
590, 10, 97004, 122, 365.5, 333.9, 678.2, 735.7, 748.6, 868, 0
600, 10, 96602, 115, 366.8, 337.2, 680.4, 736.1, 748.6, 687, 0
610, 10, 96776, 121, 366.2, 334.5, 677.7, 735.5, 748.6, 758, 0
620, 10, 96767, 140, 366.9, 337.5, 682.5, 736.5, 748.7, 3841, 0
630, 10, 96737, 132, 365.8, 335.2, 678.9, 735.8, 748.6, 674, 0
640, 10, 96790, 121, 366.8, 336.6, 679.5, 735.9, 748.6, 886, 0
650, 10, 96785, 119, 366.6, 336.6, 680.4, 736.1, 748.6, 837, 0
660, 10, 96680, 142, 365.6, 335.4, 680.0, 736.0, 748.6, 685, 0
670, 10, 96608, 122, 366.6, 336.9, 681.0, 736.2, 748.6, 4585, 0
680, 10, 96633, 126, 367.1, 337.2, 680.2, 736.0, 748.6, 711, 0
690, 10, 96653, 123, 366.2, 335.6, 679.6, 735.9, 748.6, 795, 0
700, 10, 96480, 139, 366.0, 334.7, 677.9, 735.6, 748.6, 722, 0
710, 10, 97430, 128, 365.7, 334.4, 677.6, 735.5, 748.6, 4752, 0
720, 10, 96678, 124, 366.7, 336.8, 679.9, 736.0, 748.6, 783, 0
730, 10, 97024, 130, 366.0, 335.6, 679.7, 736.0, 748.6, 780, 0
740, 10, 96473, 121, 367.0, 336.7, 680.4, 736.1, 748.6, 779, 0
750, 10, 96516, 125, 366.8, 336.9, 681.6, 736.3, 748.6, 753, 0
760, 10, 96360, 123, 366.8, 337.2, 682.1, 736.4, 748.6, 665, 0
770, 10, 96602, 119, 366.1, 335.2, 678.3, 735.7, 748.6, 792, 0
780, 10, 96527, 120, 366.9, 337.6, 681.9, 736.4, 748.6, 659, 0
790, 10, 96683, 139, 366.7, 336.9, 681.4, 736.3, 748.6, 714, 0
800, 10, 96844, 124, 366.1, 335.6, 679.6, 736.0, 748.6, 4227, 0
810, 10, 96597, 138, 366.6, 336.2, 680.8, 736.2, 748.6, 661, 0
820, 10, 96301, 132, 367.5, 339.2, 683.9, 736.8, 748.7, 835, 0
830, 10, 97269, 145, 366.7, 336.7, 680.2, 736.0, 748.6, 735, 0
840, 10, 96647, 123, 366.0, 335.7, 680.1, 736.1, 748.6, 846, 0
850, 10, 96852, 127, 366.5, 336.5, 680.6, 736.1, 748.6, 875, 0
860, 10, 96604, 133, 366.6, 336.7, 680.6, 736.1, 748.6, 739, 0
870, 10, 96568, 119, 366.1, 336.1, 680.2, 736.0, 748.6, 795, 0
880, 10, 96667, 135, 366.5, 336.5, 680.8, 736.2, 748.6, 717, 0
890, 10, 96755, 144, 365.9, 335.4, 679.4, 735.9, 748.6, 803, 0
900, 10, 96669, 125, 367.1, 336.9, 680.4, 736.1, 748.7, 3966, 0
910, 10, 96817, 121, 366.3, 335.1, 679.5, 735.9, 748.6, 797, 0
920, 10, 97348, 144, 367.0, 337.4, 681.5, 736.3, 748.6, 726, 0
930, 10, 97465, 125, 366.3, 335.3, 679.1, 735.9, 748.6, 4112, 0
940, 10, 96559, 128, 366.7, 337.7, 682.5, 736.5, 748.7, 3932, 0
950, 10, 96941, 122, 366.9, 336.8, 679.4, 735.9, 748.6, 713, 0
960, 10, 96806, 142, 366.1, 335.8, 678.5, 735.7, 748.6, 864, 0
970, 10, 96448, 125, 366.8, 337.9, 682.5, 736.5, 748.7, 818, 0
980, 10, 96776, 125, 366.3, 336.3, 680.1, 736.0, 748.6, 664, 0
990, 10, 96979, 137, 367.4, 338.4, 682.8, 736.6, 748.7, 1231, 0
1000, 10, 96658, 126, 366.5, 336.4, 680.4, 736.1, 748.6, 871, 0
1010, 10, 96930, 144, 366.7, 336.2, 679.4, 735.9, 748.6, 877, 0
1020, 10, 96731, 144, 366.7, 337.3, 680.9, 736.2, 748.7, 3903, 0
1030, 10, 96848, 111, 366.4, 336.9, 680.4, 736.1, 748.7, 829, 0
1040, 10, 96669, 100, 366.7, 336.3, 680.3, 736.2, 748.7, 3920, 0
1050, 10, 97119, 131, 366.2, 336.4, 678.9, 735.8, 748.6, 848, 0
1060, 10, 96473, 138, 366.4, 336.3, 679.6, 735.9, 748.6, 676, 0
1070, 10, 96756, 136, 366.5, 336.9, 680.5, 736.1, 748.6, 793, 0
1080, 10, 97060, 122, 366.2, 336.3, 679.8, 736.0, 748.6, 648, 0
1090, 10, 96405, 128, 366.7, 337.2, 680.6, 736.2, 748.7, 3764, 0
1100, 10, 96546, 143, 367.0, 337.8, 681.0, 736.2, 748.6, 675, 0
1110, 10, 96550, 141, 367.0, 338.4, 681.5, 736.3, 748.6, 754, 0
1120, 10, 97086, 124, 365.7, 334.8, 679.1, 735.9, 748.7, 3897, 0
1130, 10, 96317, 119, 366.9, 337.2, 680.1, 736.0, 748.6, 5038, 0
1140, 10, 96489, 117, 366.2, 336.5, 680.7, 736.2, 748.6, 800, 0
1150, 10, 96912, 144, 365.8, 335.0, 678.7, 735.7, 748.6, 734, 0
1160, 10, 97554, 127, 366.4, 336.8, 682.3, 736.5, 748.7, 1226, 0
1170, 10, 96430, 125, 366.9, 337.2, 681.6, 736.3, 748.6, 737, 0
1180, 10, 96668, 123, 366.1, 335.9, 680.2, 736.1, 748.6, 853, 0
1190, 10, 96783, 105, 367.0, 337.3, 680.6, 736.1, 748.6, 736, 0
1200, 10, 97026, 144, 366.0, 335.2, 678.7, 735.8, 748.6, 755, 0
1201, 1, 8629, 130, 364.9, 333.8, 679.1, 735.8, 748.6, 671, 0
